# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.50000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
272.5           	1.01527984e-03	1.69587292e+00	-1.19192155e+00	-5.94945495e-01	-5.96976055e-01
272.55          	6.94596561e-04	1.68286556e+00	-1.14410099e+00	-5.71355896e-01	-5.72745089e-01
272.6           	4.01182884e-04	1.66681609e+00	-1.09131199e+00	-5.45254813e-01	-5.46057179e-01
272.65          	1.28980724e-04	1.64788584e+00	-1.03133492e+00	-5.15538478e-01	-5.15796440e-01
272.7           	-1.24806639e-04	1.62678883e+00	-9.64884781e-01	-4.82567197e-01	-4.82317584e-01
272.75          	-3.46987543e-04	1.60374402e+00	-8.92521962e-01	-4.46607969e-01	-4.45913994e-01
272.8           	-5.04683881e-04	1.57889911e+00	-8.15250986e-01	-4.08130177e-01	-4.07120809e-01
272.85          	-6.67431840e-04	1.55333020e+00	-7.31278632e-01	-3.66306748e-01	-3.64971884e-01
272.9           	-7.83518415e-04	1.52665699e+00	-6.41175518e-01	-3.21371278e-01	-3.19804241e-01
272.95          	-9.37273657e-04	1.50082336e+00	-5.46814193e-01	-2.74344370e-01	-2.72469823e-01
273             	-1.07460137e-03	1.47681494e+00	-4.44807248e-01	-2.23478226e-01	-2.21329023e-01
273.05          	-1.25523245e-03	1.45502714e+00	-3.38109236e-01	-1.70309850e-01	-1.67799385e-01
273.1           	-1.44063214e-03	1.43647992e+00	-2.27324875e-01	-1.15103069e-01	-1.12221805e-01
273.15          	-1.64943424e-03	1.42032049e+00	-1.12059692e-01	-5.76792801e-02	-5.43804117e-02
273.2           	-1.89454435e-03	1.40975357e+00	6.03144675e-03	1.12117902e-03	4.91026773e-03
273.25          	-2.14840386e-03	1.40532707e+00	1.24806399e-01	6.02547958e-02	6.45516035e-02
273.3           	-2.43728764e-03	1.40594108e+00	2.43385600e-01	1.19255512e-01	1.24130087e-01
273.35          	-2.72459394e-03	1.41135627e+00	3.59916132e-01	1.77233472e-01	1.82682660e-01
273.4           	-3.04577492e-03	1.42208301e+00	4.74679896e-01	2.34294173e-01	2.40385723e-01
273.45          	-3.32484587e-03	1.43706084e+00	5.86130533e-01	2.89740421e-01	2.96390112e-01
273.5           	-3.62551089e-03	1.45436174e+00	6.92425566e-01	3.42587272e-01	3.49838294e-01
273.55          	-3.91104844e-03	1.47577680e+00	7.92048696e-01	3.92113300e-01	3.99935397e-01
273.6           	-4.13303868e-03	1.49942195e+00	8.85189646e-01	4.38461785e-01	4.46727862e-01
273.65          	-4.29797677e-03	1.52380279e+00	9.69311965e-01	4.80358006e-01	4.88953959e-01
273.7           	-4.40765845e-03	1.54912728e+00	1.04707384e+00	5.19129261e-01	5.27944578e-01
273.75          	-4.45564312e-03	1.57495334e+00	1.11425690e+00	5.52672806e-01	5.61584092e-01
273.8           	-4.42541606e-03	1.59909592e+00	1.17204043e+00	5.81594800e-01	5.90445632e-01
273.85          	-4.36276364e-03	1.62187516e+00	1.22226989e+00	6.06772181e-01	6.15497708e-01
273.9           	-4.20813505e-03	1.64328638e+00	1.26250529e+00	6.27044508e-01	6.35460779e-01
273.95          	-4.03259866e-03	1.66256634e+00	1.29377313e+00	6.42853969e-01	6.50919166e-01
274             	-3.80085502e-03	1.67831580e+00	1.31604179e+00	6.54220039e-01	6.61821749e-01
274.05          	-3.53267765e-03	1.69202104e+00	1.32978534e+00	6.61359993e-01	6.68425348e-01
274.1           	-3.23631768e-03	1.70291252e+00	1.33490324e+00	6.64215301e-01	6.70687937e-01
274.15          	-2.89621030e-03	1.71030420e+00	1.33031905e+00	6.62263314e-01	6.68055734e-01
274.2           	-2.52668381e-03	1.71428221e+00	1.31864583e+00	6.56796230e-01	6.61849598e-01
274.25          	-2.14403274e-03	1.71499307e+00	1.29950913e+00	6.47610532e-01	6.51898597e-01
274.3           	-1.76560992e-03	1.71309209e+00	1.27164103e+00	6.34054906e-01	6.37586126e-01
274.35          	-1.41101116e-03	1.70657137e+00	1.23905712e+00	6.18117550e-01	6.20939572e-01
274.4           	-1.06237979e-03	1.69734987e+00	1.19834523e+00	5.98110237e-01	6.00234996e-01
274.45          	-7.39668820e-04	1.68500075e+00	1.15153897e+00	5.75029815e-01	5.76509153e-01
274.5           	-4.39645874e-04	1.66927039e+00	1.09951233e+00	5.49316520e-01	5.50195811e-01
274.55          	-1.69268775e-04	1.65103118e+00	1.04049802e+00	5.20079739e-01	5.20418277e-01
274.6           	8.56734329e-05	1.62988650e+00	9.74711852e-01	4.87441599e-01	4.87270253e-01
274.65          	3.15791123e-04	1.60721305e+00	9.03326040e-01	4.51978811e-01	4.51347229e-01
274.7           	4.79004657e-04	1.58271408e+00	8.27184197e-01	4.14071103e-01	4.13113094e-01
274.75          	6.47934541e-04	1.55705572e+00	7.43806453e-01	3.72551161e-01	3.71255292e-01
274.8           	7.61929652e-04	1.53050222e+00	6.54798525e-01	3.28161192e-01	3.26637333e-01
274.85          	9.20798809e-04	1.50470801e+00	5.60650777e-01	2.81246187e-01	2.79404589e-01
274.9           	1.04800187e-03	1.48026714e+00	4.60434094e-01	2.31265049e-01	2.29169045e-01
274.95          	1.24505316e-03	1.45801614e+00	3.53764545e-01	1.78127326e-01	1.75637219e-01
275             	1.41451525e-03	1.43906478e+00	2.43231669e-01	1.23030350e-01	1.20201319e-01
275.05          	1.63421377e-03	1.42217056e+00	1.29446311e-01	6.63573695e-02	6.30889419e-02
275.1           	1.84768269e-03	1.41139547e+00	1.12748573e-02	7.48511136e-03	3.78974598e-03
275.15          	2.11021487e-03	1.40564871e+00	-1.07947181e-01	-5.18633757e-02	-5.60838054e-02
275.2           	2.39659623e-03	1.40556981e+00	-2.26087786e-01	-1.10647297e-01	-1.15440489e-01
275.25          	2.68685777e-03	1.41006305e+00	-3.43727199e-01	-1.69176742e-01	-1.74550457e-01
275.3           	3.01030094e-03	1.42038502e+00	-4.57892680e-01	-2.25936039e-01	-2.31956641e-01
275.35          	3.29192030e-03	1.43454446e+00	-5.70315020e-01	-2.81865590e-01	-2.88449430e-01
275.4           	3.59164459e-03	1.45160550e+00	-6.77412868e-01	-3.35114789e-01	-3.42298078e-01
275.45          	3.88393412e-03	1.47264568e+00	-7.78363625e-01	-3.85297879e-01	-3.93065747e-01
275.5           	4.11159004e-03	1.49600618e+00	-8.72529984e-01	-4.32153402e-01	-4.40376582e-01
275.55          	4.28304644e-03	1.52005888e+00	-9.58033690e-01	-4.74733799e-01	-4.83299892e-01
275.6           	4.39943722e-03	1.54547498e+00	-1.03593667e+00	-5.13568899e-01	-5.22367773e-01
275.65          	4.46070856e-03	1.57119683e+00	-1.10506612e+00	-5.48072350e-01	-5.56993768e-01
275.7           	4.44068149e-03	1.59588739e+00	-1.16412197e+00	-5.77620303e-01	-5.86501666e-01
275.75          	4.38312155e-03	1.61895961e+00	-1.21577490e+00	-6.03504329e-01	-6.12270572e-01
275.8           	4.23714680e-03	1.64040649e+00	-1.25690673e+00	-6.24216219e-01	-6.32690512e-01
275.85          	4.06764323e-03	1.65995948e+00	-1.29031940e+00	-6.41092055e-01	-6.49227342e-01
275.9           	3.84427557e-03	1.67621902e+00	-1.31393035e+00	-6.53120902e-01	-6.60809453e-01
275.95          	3.57626744e-03	1.69007172e+00	-1.32824232e+00	-6.60544894e-01	-6.67697429e-01
276             	3.28631401e-03	1.70151534e+00	-1.33469591e+00	-6.64061642e-01	-6.70634270e-01
276.05          	2.95082703e-03	1.70946360e+00	-1.33178295e+00	-6.62940646e-01	-6.68842300e-01
276.1           	2.58151856e-03	1.71421758e+00	-1.32091217e+00	-6.57874566e-01	-6.63037604e-01
276.15          	2.20031482e-03	1.71519254e+00	-1.30301508e+00	-6.49307223e-01	-6.53707852e-01
276.2           	1.81843159e-03	1.71352876e+00	-1.27628231e+00	-6.36322725e-01	-6.39959588e-01
276.25          	1.46239061e-03	1.70774855e+00	-1.24396645e+00	-6.20520834e-01	-6.23445615e-01
276.3           	1.10954653e-03	1.69892131e+00	-1.20460736e+00	-6.01194132e-01	-6.03413225e-01
276.35          	7.84692326e-04	1.68724844e+00	-1.15879316e+00	-5.78611885e-01	-5.80181270e-01
276.4           	4.80107312e-04	1.67193075e+00	-1.10807888e+00	-5.53559332e-01	-5.54519547e-01
276.45          	2.09370933e-04	1.65395185e+00	-1.04961355e+00	-5.24597403e-01	-5.25016145e-01
276.5           	-4.87796128e-05	1.63308176e+00	-9.85181026e-01	-4.92639293e-01	-4.92541734e-01
276.55          	-2.85278854e-04	1.61071368e+00	-9.14328872e-01	-4.57449715e-01	-4.56879157e-01
276.6           	-4.54102758e-04	1.58641663e+00	-8.38920238e-01	-4.19914222e-01	-4.19006016e-01
276.65          	-6.17368209e-04	1.56089581e+00	-7.56261549e-01	-3.78748143e-01	-3.77513406e-01
276.7           	-7.33548322e-04	1.53445061e+00	-6.68603065e-01	-3.35035081e-01	-3.33567984e-01
276.75          	-8.87803691e-04	1.50871718e+00	-5.74656095e-01	-2.88215851e-01	-2.86440244e-01
276.8           	-1.01405964e-03	1.48372451e+00	-4.75467462e-01	-2.38747791e-01	-2.36719671e-01
276.85          	-1.21667113e-03	1.46102603e+00	-3.69843454e-01	-1.86138398e-01	-1.83705056e-01
276.9           	-1.37813409e-03	1.44147578e+00	-2.59597610e-01	-1.31176939e-01	-1.28420671e-01
276.95          	-1.61132317e-03	1.42437992e+00	-1.46424393e-01	-7.48235198e-02	-7.16008734e-02
277             	-1.79679537e-03	1.41273028e+00	-2.86211413e-02	-1.61073660e-02	-1.25137753e-02
277.05          	-2.06650006e-03	1.40601248e+00	9.06462441e-02	4.32566220e-02	4.73896221e-02
277.1           	-2.34953265e-03	1.40501959e+00	2.08227318e-01	1.01764126e-01	1.06463192e-01
277.15          	-2.64915727e-03	1.40918977e+00	3.26895076e-01	1.60798381e-01	1.66096695e-01
277.2           	-2.96819200e-03	1.41872246e+00	4.40968903e-01	2.17516260e-01	2.23452644e-01
277.25          	-3.25859662e-03	1.43170350e+00	5.54377813e-01	2.73930310e-01	2.80447503e-01
277.3           	-3.55242925e-03	1.44888585e+00	6.62523864e-01	3.27709503e-01	3.34814361e-01
277.35          	-3.84690406e-03	1.46963165e+00	7.63887755e-01	3.78096973e-01	3.85790782e-01
277.4           	-4.08162215e-03	1.49263007e+00	8.58992104e-01	4.25414430e-01	4.33577674e-01
277.45          	-4.25475845e-03	1.51627335e+00	9.45911682e-01	4.68701083e-01	4.77210600e-01
277.5           	-4.38125289e-03	1.54150320e+00	1.02474516e+00	5.07991330e-01	5.16753835e-01
277.55          	-4.45668789e-03	1.56748063e+00	1.09583069e+00	5.43458658e-01	5.52372034e-01
277.6           	-4.44292883e-03	1.59277377e+00	1.15626838e+00	5.73691259e-01	5.82577116e-01
277.65          	-4.38837023e-03	1.61556145e+00	1.20918447e+00	6.00203866e-01	6.08980606e-01
277.7           	-4.25503079e-03	1.63728538e+00	1.25136521e+00	6.21427575e-01	6.29937637e-01
277.75          	-4.08999234e-03	1.65673780e+00	1.28619874e+00	6.39009378e-01	6.47189363e-01
277.8           	-3.87518621e-03	1.67402410e+00	1.31103426e+00	6.51641942e-01	6.59392315e-01
277.85          	-3.61154209e-03	1.68868588e+00	1.32636468e+00	6.59570797e-01	6.66793881e-01
277.9           	-3.32976875e-03	1.69997949e+00	1.33460508e+00	6.63972772e-01	6.70632310e-01
277.95          	-2.99846031e-03	1.70841094e+00	1.33316709e+00	6.63585084e-01	6.69582005e-01
278             	-2.63331583e-03	1.71384742e+00	1.32249269e+00	6.58613030e-01	6.63879662e-01
278.05          	-2.25522720e-03	1.71528522e+00	1.30621347e+00	6.50851510e-01	6.55361964e-01
278.1           	-1.87149112e-03	1.71375994e+00	1.28071319e+00	6.38485103e-01	6.42228085e-01
278.15          	-1.51371943e-03	1.70888628e+00	1.24902633e+00	6.22999448e-01	6.26026886e-01
278.2           	-1.15825336e-03	1.70042137e+00	1.21125431e+00	6.04468900e-01	6.06785407e-01
278.25          	-8.29919052e-04	1.68937277e+00	1.16603251e+00	5.82186336e-01	5.83846174e-01
278.3           	-5.21732122e-04	1.67444911e+00	1.11631999e+00	5.57638263e-01	5.58681727e-01
278.35          	-2.49628532e-04	1.65686220e+00	1.05830093e+00	5.28900837e-01	5.29400094e-01
278.4           	1.07671113e-05	1.63621059e+00	9.95328432e-01	4.97674983e-01	4.97653449e-01
278.45          	2.54656995e-04	1.61426670e+00	9.25211574e-01	4.62860444e-01	4.62351130e-01
278.5           	4.30708091e-04	1.59016776e+00	8.50131156e-01	4.25496286e-01	4.24634870e-01
278.55          	5.88411577e-04	1.56471727e+00	7.69368831e-01	3.85272827e-01	3.84096004e-01
278.6           	7.15258516e-04	1.53832266e+00	6.81998580e-01	3.41714549e-01	3.40284032e-01
278.65          	8.58636140e-04	1.51249295e+00	5.88844945e-01	2.95281108e-01	2.93563836e-01
278.7           	9.85518330e-04	1.48741344e+00	4.90393873e-01	2.46182455e-01	2.44211418e-01
278.75          	1.17684786e-03	1.46434140e+00	3.86013821e-01	1.94183758e-01	1.91830062e-01
278.8           	1.33532155e-03	1.44401627e+00	2.75666410e-01	1.39168527e-01	1.36497883e-01
278.85          	1.58360294e-03	1.42678634e+00	1.63266664e-01	8.32169349e-02	8.00497290e-02
278.9           	1.75936923e-03	1.41389501e+00	4.60396642e-02	2.47792013e-02	2.12604629e-02
278.95          	2.03980861e-03	1.40651305e+00	-7.25709218e-02	-3.42456523e-02	-3.83252695e-02
279             	2.31153547e-03	1.40502054e+00	-1.90317944e-01	-9.28474366e-02	-9.74705076e-02
279.05          	2.61830439e-03	1.40839603e+00	-3.09465217e-01	-1.52114304e-01	-1.57350913e-01
279.1           	2.93112678e-03	1.41672828e+00	-4.23999094e-01	-2.09068420e-01	-2.14930674e-01
279.15          	3.22793052e-03	1.42917664e+00	-5.37814895e-01	-2.65679517e-01	-2.72135378e-01
279.2           	3.51069729e-03	1.44623919e+00	-6.46678291e-01	-3.19828448e-01	-3.26849843e-01
279.25          	3.80745186e-03	1.46607786e+00	-7.49272933e-01	-3.70829015e-01	-3.78443918e-01
279.3           	4.05009554e-03	1.48919875e+00	-8.45307823e-01	-4.18603816e-01	-4.26704007e-01
279.35          	4.23082185e-03	1.51232024e+00	-9.33519273e-01	-4.62528815e-01	-4.70990458e-01
279.4           	4.36362626e-03	1.53784821e+00	-1.01378337e+00	-5.02528060e-01	-5.11255313e-01
279.45          	4.45203453e-03	1.56362410e+00	-1.08593648e+00	-5.38516205e-01	-5.47420274e-01
279.5           	4.44748926e-03	1.58915789e+00	-1.14794426e+00	-5.69524641e-01	-5.78419620e-01
279.55          	4.39296192e-03	1.61198435e+00	-1.20174473e+00	-5.96479402e-01	-6.05265326e-01
279.6           	4.27272718e-03	1.63418591e+00	-1.24610822e+00	-6.18781383e-01	-6.27326838e-01
279.65          	4.11311973e-03	1.65385109e+00	-1.28211762e+00	-6.36945691e-01	-6.45171930e-01
279.7           	3.90299524e-03	1.67171524e+00	-1.30765908e+00	-6.49926546e-01	-6.57732537e-01
279.75          	3.64779208e-03	1.68664930e+00	-1.32459852e+00	-6.58651470e-01	-6.65947054e-01
279.8           	3.37192945e-03	1.69831614e+00	-1.33387382e+00	-6.63564980e-01	-6.70308839e-01
279.85          	3.04542228e-03	1.70715710e+00	-1.33380163e+00	-6.63855393e-01	-6.69946238e-01
279.9           	2.68502504e-03	1.71323479e+00	-1.32418545e+00	-6.59407702e-01	-6.64777752e-01
279.95          	2.31016553e-03	1.71524445e+00	-1.30928526e+00	-6.52332464e-01	-6.56952795e-01
280             	1.92636732e-03	1.71421320e+00	-1.28529026e+00	-6.40718761e-01	-6.44571496e-01
280.05          	1.56614417e-03	1.70991129e+00	-1.25396551e+00	-6.25416613e-01	-6.28548901e-01
280.1           	1.20911685e-03	1.70177787e+00	-1.21786929e+00	-6.07725526e-01	-6.10143760e-01
280.15          	8.75388807e-04	1.69138742e+00	-1.17304240e+00	-5.85645813e-01	-5.87396590e-01
280.2           	5.62202423e-04	1.67686362e+00	-1.12400010e+00	-5.61437846e-01	-5.62562251e-01
280.25          	2.86615337e-04	1.65975626e+00	-1.06741906e+00	-5.33422917e-01	-5.33996148e-01
280.3           	2.27206867e-05	1.63925551e+00	-1.00491884e+00	-5.02436699e-01	-5.02482140e-01
280.35          	-2.23887607e-04	1.61790309e+00	-9.36079034e-01	-4.68263405e-01	-4.67815629e-01
280.4           	-4.12006181e-04	1.59393959e+00	-8.61517552e-01	-4.31170782e-01	-4.30346770e-01
280.45          	-5.65184311e-04	1.56848785e+00	-7.81940403e-01	-3.91535386e-01	-3.90405017e-01
280.5           	-7.03689836e-04	1.54245776e+00	-6.95552394e-01	-3.48479887e-01	-3.47072507e-01
280.55          	-8.39095388e-04	1.51623140e+00	-6.02967844e-01	-3.02323018e-01	-3.00644827e-01
280.6           	-9.70188501e-04	1.49123260e+00	-5.05867423e-01	-2.53903900e-01	-2.51963523e-01
280.65          	-1.14193388e-03	1.46786752e+00	-4.01898167e-01	-2.02091018e-01	-1.99807150e-01
280.7           	-1.30786855e-03	1.44687151e+00	-2.92478953e-01	-1.47547345e-01	-1.44931608e-01
280.75          	-1.54302399e-03	1.42940451e+00	-1.80105152e-01	-9.15955998e-02	-8.85095518e-02
280.8           	-1.72830099e-03	1.41541510e+00	-6.35682902e-02	-3.35124461e-02	-3.00558441e-02
280.85          	-2.01206022e-03	1.40710185e+00	5.43644436e-02	2.51701616e-02	2.91942820e-02
280.9           	-2.27114801e-03	1.40529167e+00	1.72775438e-01	8.41165710e-02	8.86588670e-02
280.95          	-2.57618364e-03	1.40750793e+00	2.91528231e-01	1.43187932e-01	1.48340299e-01
281             	-2.87985046e-03	1.41501640e+00	4.06788051e-01	2.00514175e-01	2.06273876e-01
281.05          	-3.18534194e-03	1.42679268e+00	5.21098629e-01	2.57363972e-01	2.63734656e-01
281.1           	-3.46465973e-03	1.44366405e+00	6.30464435e-01	3.11767558e-01	3.18696877e-01
281.15          	-3.76335171e-03	1.46291684e+00	7.34651504e-01	3.63562400e-01	3.71089104e-01
281.2           	-4.01704845e-03	1.48566083e+00	8.31352521e-01	4.11659212e-01	4.19693309e-01
281.25          	-4.21218161e-03	1.50872085e+00	9.20942260e-01	4.56258948e-01	4.64683312e-01
281.3           	-4.35373290e-03	1.53431128e+00	1.00251615e+00	4.96904343e-01	5.05611809e-01
281.35          	-4.44790529e-03	1.55958147e+00	1.07563098e+00	5.33367587e-01	5.42263398e-01
281.4           	-4.45290920e-03	1.58548832e+00	1.13921566e+00	5.65154919e-01	5.74060737e-01
281.45          	-4.39912267e-03	1.60839388e+00	1.19415889e+00	5.92680324e-01	6.01478570e-01
281.5           	-4.29428212e-03	1.63083383e+00	1.24009029e+00	6.15750861e-01	6.24339425e-01
281.55          	-4.13776220e-03	1.65079941e+00	1.27697604e+00	6.34350256e-01	6.42625781e-01
281.6           	-3.93449994e-03	1.66931538e+00	1.30400878e+00	6.48069889e-01	6.55938888e-01
281.65          	-3.68564433e-03	1.68436077e+00	1.32241071e+00	6.57519712e-01	6.64891001e-01
281.7           	-3.41370744e-03	1.69677383e+00	1.33312292e+00	6.63147755e-01	6.69975170e-01
281.75          	-3.09355840e-03	1.70625632e+00	1.33462393e+00	6.64218408e-01	6.70405524e-01
281.8           	-2.73840659e-03	1.71241774e+00	1.32574607e+00	6.60134628e-01	6.65611442e-01
281.85          	-2.36611606e-03	1.71492900e+00	1.31190318e+00	6.53585475e-01	6.58317707e-01
281.9           	-1.98264082e-03	1.71461623e+00	1.28934725e+00	6.42690985e-01	6.46656267e-01
281.95          	-1.61868718e-03	1.71075135e+00	1.25864857e+00	6.27705600e-01	6.30942974e-01
282             	-1.26148440e-03	1.70320625e+00	1.22408051e+00	6.10778773e-01	6.13301741e-01
282.05          	-9.24565191e-04	1.69307220e+00	1.17962029e+00	5.88885579e-01	5.90734709e-01
282.1           	-6.06526014e-04	1.67920361e+00	1.13173901e+00	5.65262979e-01	5.66476031e-01
282.15          	-3.26620381e-04	1.66237016e+00	1.07624712e+00	5.37796942e-01	5.38450183e-01
282.2           	-5.95310769e-05	1.64242052e+00	1.01464107e+00	5.07261003e-01	5.07380066e-01
282.25          	1.89965221e-04	1.62109805e+00	9.46842819e-01	4.73611375e-01	4.73231444e-01
282.3           	3.90389246e-04	1.59753582e+00	8.72836515e-01	4.36808647e-01	4.36027868e-01
282.35          	5.41335432e-04	1.57228942e+00	7.94393504e-01	3.97738087e-01	3.96655417e-01
282.4           	6.89997010e-04	1.54651889e+00	7.08744379e-01	3.55062186e-01	3.53682192e-01
282.45          	8.17860678e-04	1.51992505e+00	6.16974137e-01	3.09304929e-01	3.07669208e-01
282.5           	9.55955587e-04	1.49473878e+00	5.21146387e-01	2.61529149e-01	2.59617238e-01
282.55          	1.11519449e-03	1.47096938e+00	4.17474831e-01	2.09852610e-01	2.07622221e-01
282.6           	1.28504294e-03	1.45007874e+00	3.09512741e-01	1.56041413e-01	1.53471328e-01
282.65          	1.50129749e-03	1.43210246e+00	1.97373036e-01	1.00187816e-01	9.71852206e-02
282.7           	1.69136098e-03	1.41717646e+00	8.14630381e-02	4.24228800e-02	3.90401581e-02
282.75          	1.97336620e-03	1.40778594e+00	-3.66163724e-02	-1.63348200e-02	-2.02815524e-02
282.8           	2.21992656e-03	1.40535562e+00	-1.55166595e-01	-7.53633708e-02	-7.98032239e-02
282.85          	2.51580401e-03	1.40671388e+00	-2.74101300e-01	-1.34534846e-01	-1.39566454e-01
282.9           	2.81127737e-03	1.41389756e+00	-3.89188339e-01	-1.91782892e-01	-1.97405447e-01
282.95          	3.12705518e-03	1.42499755e+00	-5.04050585e-01	-2.48898237e-01	-2.55152348e-01
283             	3.41105496e-03	1.44118267e+00	-6.14092343e-01	-3.03635116e-01	-3.10457226e-01
283.05          	3.71005891e-03	1.45984253e+00	-7.19251970e-01	-3.55915926e-01	-3.63336044e-01
283.1           	3.97622291e-03	1.48182386e+00	-8.16919533e-01	-4.04483543e-01	-4.12435989e-01
283.15          	4.18241226e-03	1.50529348e+00	-9.07626288e-01	-4.49630732e-01	-4.57995556e-01
283.2           	4.33301438e-03	1.53062923e+00	-9.90656677e-01	-4.90995324e-01	-4.99661353e-01
283.25          	4.43376027e-03	1.55551097e+00	-1.06520894e+00	-5.28170708e-01	-5.37038229e-01
283.3           	4.45182236e-03	1.58164641e+00	-1.13025778e+00	-5.60677070e-01	-5.69580715e-01
283.35          	4.40505297e-03	1.60474780e+00	-1.18616624e+00	-5.88678069e-01	-5.97488175e-01
283.4           	4.32019666e-03	1.62754863e+00	-1.23346644e+00	-6.12413024e-01	-6.21053418e-01
283.45          	4.16477885e-03	1.64802770e+00	-1.27166997e+00	-6.31670207e-01	-6.39999764e-01
283.5           	3.97197775e-03	1.66693733e+00	-1.29968955e+00	-6.45872796e-01	-6.53816751e-01
283.55          	3.72658742e-03	1.68218336e+00	-1.32037591e+00	-6.56461365e-01	-6.63914540e-01
283.6           	3.45703974e-03	1.69519463e+00	-1.33186503e+00	-6.62475477e-01	-6.69389557e-01
283.65          	3.14544733e-03	1.70508651e+00	-1.33511268e+00	-6.64410893e-01	-6.70701788e-01
283.7           	2.79565749e-03	1.71161865e+00	-1.32722322e+00	-6.60815954e-01	-6.66407269e-01
283.75          	2.42539929e-03	1.71460927e+00	-1.31415048e+00	-6.54649842e-01	-6.59500640e-01
283.8           	2.04272384e-03	1.71486653e+00	-1.29283370e+00	-6.44374127e-01	-6.48459575e-01
283.85          	1.67319772e-03	1.71164117e+00	-1.26319793e+00	-6.29925769e-01	-6.33272164e-01
283.9           	1.31783780e-03	1.70450329e+00	-1.22993653e+00	-6.13650427e-01	-6.16286102e-01
283.95          	9.76634229e-04	1.69472404e+00	-1.18667980e+00	-5.92363266e-01	-5.94316534e-01
284             	6.56967093e-04	1.68117893e+00	-1.13879401e+00	-5.68740038e-01	-5.70053972e-01
284.05          	3.69182924e-04	1.66485213e+00	-1.08479941e+00	-5.42030523e-01	-5.42768889e-01
284.1           	9.89548299e-05	1.64552579e+00	-1.02407900e+00	-5.11940544e-01	-5.12138454e-01
284.15          	-1.52279290e-04	1.62423534e+00	-9.57338238e-01	-4.78821398e-01	-4.78516839e-01
284.2           	-3.65005678e-04	1.60098976e+00	-8.83801481e-01	-4.42265746e-01	-4.41535735e-01
284.25          	-5.18910277e-04	1.57597943e+00	-8.06103686e-01	-4.03570753e-01	-4.02532933e-01
284.3           	-6.76481646e-04	1.55036898e+00	-7.21361713e-01	-3.61357338e-01	-3.60004375e-01
284.35          	-7.95130233e-04	1.52369431e+00	-6.30532223e-01	-3.16061242e-01	-3.14470981e-01
284.4           	-9.43841537e-04	1.49799224e+00	-5.35799034e-01	-2.68843359e-01	-2.66955676e-01
284.45          	-1.09072957e-03	1.47402333e+00	-4.32836244e-01	-2.17508851e-01	-2.15327392e-01
284.5           	-1.26517620e-03	1.45286716e+00	-3.25838533e-01	-1.64184443e-01	-1.61654090e-01
284.55          	-1.46042133e-03	1.43455565e+00	-2.14493571e-01	-1.08707207e-01	-1.05786364e-01
284.6           	-1.66026153e-03	1.41900879e+00	-9.85932292e-02	-5.09568761e-02	-4.76363531e-02
284.65          	-1.92875091e-03	1.40868214e+00	1.94599783e-02	7.80123822e-03	1.16587400e-02
284.7           	-2.17830855e-03	1.40535238e+00	1.37978424e-01	6.68109036e-02	7.11675207e-02
284.75          	-2.46895230e-03	1.40607853e+00	2.56774768e-01	1.25918432e-01	1.30856336e-01
284.8           	-2.75861977e-03	1.41253308e+00	3.72453581e-01	1.83468171e-01	1.88985410e-01
284.85          	-3.07618681e-03	1.42341256e+00	4.87511451e-01	2.40679539e-01	2.46831912e-01
284.9           	-3.36013387e-03	1.43887637e+00	5.98266086e-01	2.95772909e-01	3.02493177e-01
284.95          	-3.66246981e-03	1.45657801e+00	7.04069633e-01	3.48372347e-01	3.55697286e-01
285             	-3.94000510e-03	1.47838022e+00	8.02825698e-01	3.97472844e-01	4.05352854e-01
285.05          	-4.15588992e-03	1.50183899e+00	8.95065864e-01	4.43377042e-01	4.51688822e-01
285.1           	-4.31260588e-03	1.52678763e+00	9.78622513e-01	4.84998651e-01	4.93623862e-01
285.15          	-4.41838568e-03	1.55173112e+00	1.05518480e+00	5.23174016e-01	5.32010787e-01
285.2           	-4.45390309e-03	1.57793936e+00	1.12122691e+00	5.56159552e-01	5.65067358e-01
285.25          	-4.41612291e-03	1.60135119e+00	1.17804836e+00	5.84608056e-01	5.93440302e-01
285.3           	-4.34616475e-03	1.62436993e+00	1.22736769e+00	6.09337678e-01	6.18030007e-01
285.35          	-4.18911379e-03	1.64552641e+00	1.26658227e+00	6.29102020e-01	6.37480248e-01
285.4           	-4.00627563e-03	1.66449915e+00	1.29621606e+00	6.44101752e-01	6.52114303e-01
285.45          	-3.76687011e-03	1.68002054e+00	1.31773355e+00	6.55099906e-01	6.62633646e-01
285.5           	-3.49875879e-03	1.69336138e+00	1.33072574e+00	6.61864111e-01	6.68861629e-01
285.55          	-3.19541577e-03	1.70377230e+00	1.33521974e+00	6.64414456e-01	6.70805287e-01
285.6           	-2.85130359e-03	1.71087233e+00	1.32875629e+00	6.61526841e-01	6.67229449e-01
285.65          	-2.48192215e-03	1.71438061e+00	1.31667425e+00	6.55855203e-01	6.60819047e-01
285.7           	-2.09853082e-03	1.71497092e+00	1.29670296e+00	6.46252951e-01	6.50450013e-01
