# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
241.1           	((8.18989827e+00 -4.59666257e+00 -1.76816598e-19) (9.66151100e-01 -5.47325751e-02 -9.23984633e-20)) ((1.28709516e-18 2.33241433e-19 1.04484444e-07) (-5.07847805e-19 -1.10712364e-19 4.74212315e-02))
241.15          	((8.32876426e+00 -5.15453937e+00 -2.12900594e-19) (9.70934987e-01 -9.83104337e-02 -1.17841066e-19)) ((1.28694234e-18 2.49506111e-19 1.75276281e-07) (-5.05455146e-19 -1.10811677e-19 5.04913532e-02))
241.2           	((8.46689076e+00 -5.66718084e+00 -2.35555420e-19) (9.76675163e-01 -1.40999411e-01 -1.33588679e-19)) ((1.28505756e-18 2.52614903e-19 2.33756690e-07) (-5.07491885e-19 -1.16137813e-19 5.28108135e-02))
241.25          	((8.62061962e+00 -6.12947830e+00 -2.45857861e-19) (9.83136417e-01 -1.82531953e-01 -1.62459744e-19)) ((1.28388185e-18 2.44897053e-19 2.79709312e-07) (-5.01055441e-19 -1.05755282e-19 5.44906815e-02))
241.3           	((8.77298650e+00 -6.54199771e+00 -2.47376296e-19) (9.90955712e-01 -2.22782264e-01 -1.99182096e-19)) ((1.28156578e-18 2.28722649e-19 3.12965408e-07) (-4.91247087e-19 -8.69586050e-20 5.56210185e-02))
241.35          	((8.92438521e+00 -6.89401267e+00 -2.37927815e-19) (9.99654954e-01 -2.61787440e-01 -2.24715717e-19)) ((1.27929549e-18 2.02423920e-19 3.32103848e-07) (-4.82166723e-19 -7.57152445e-20 5.56094396e-02))
241.4           	((9.05842796e+00 -7.19577815e+00 -2.25994792e-19) (1.00855897e+00 -2.99007798e-01 -2.44362082e-19)) ((1.27613367e-18 1.73307941e-19 3.37386577e-07) (-4.77626246e-19 -6.99539554e-20 5.49345540e-02))
241.45          	((9.18872722e+00 -7.44144741e+00 -2.07071483e-19) (1.01764438e+00 -3.34412087e-01 -2.66496278e-19)) ((1.27504066e-18 1.38384779e-19 3.29540374e-07) (-4.69331794e-19 -6.06501255e-20 5.34854236e-02))
241.5           	((9.30349139e+00 -7.63521196e+00 -1.84747756e-19) (1.02675554e+00 -3.67569534e-01 -2.79161853e-19)) ((1.27472554e-18 1.00826284e-19 3.09446340e-07) (-4.65936516e-19 -5.37707836e-20 5.15208442e-02))
241.55          	((9.40699737e+00 -7.76737125e+00 -1.57955460e-19) (1.03564440e+00 -3.98364182e-01 -2.91056567e-19)) ((1.27642774e-18 5.96808082e-20 2.81698592e-07) (-4.61966331e-19 -4.61068179e-20 4.89184341e-02))
241.6           	((9.49224013e+00 -7.84740121e+00 -1.32685196e-19) (1.04416090e+00 -4.26333558e-01 -2.99302834e-19)) ((1.27920552e-18 2.07118358e-20 2.46460084e-07) (-4.54426224e-19 -3.90333503e-20 4.57666913e-02))
241.65          	((9.55920005e+00 -7.88431596e+00 -1.09946833e-19) (1.05182862e+00 -4.51079320e-01 -3.05755900e-19)) ((1.28224615e-18 -1.53203230e-20 2.09945583e-07) (-4.45883638e-19 -2.99175432e-20 4.23405353e-02))
241.7           	((9.60895275e+00 -7.86494859e+00 -8.88273108e-20) (1.05860910e+00 -4.72629030e-01 -3.09127854e-19)) ((1.28612643e-18 -4.86575439e-20 1.70954282e-07) (-4.33741178e-19 -2.07374752e-20 3.82802408e-02))
241.75          	((9.64173315e+00 -7.78913539e+00 -7.10639093e-20) (1.06452381e+00 -4.90599517e-01 -3.03964125e-19)) ((1.29120971e-18 -7.82624908e-20 1.31699549e-07) (-4.24201495e-19 -1.52522859e-20 3.37956513e-02))
241.8           	((9.65026018e+00 -7.68393534e+00 -5.77896544e-20) (1.06932912e+00 -5.05047399e-01 -2.96727144e-19)) ((1.29481801e-18 -1.01882636e-19 9.65609623e-08) (-4.18915087e-19 -9.44681799e-21 2.91204954e-02))
241.85          	((9.64225714e+00 -7.52635399e+00 -5.09776642e-20) (1.07263710e+00 -5.16200627e-01 -2.89558207e-19)) ((1.29791141e-18 -1.18885710e-19 6.74590154e-08) (-4.12364450e-19 -4.71410726e-21 2.43239096e-02))
241.9           	((9.61421885e+00 -7.32351143e+00 -4.96870165e-20) (1.07479962e+00 -5.24381525e-01 -2.78293647e-19)) ((1.29938048e-18 -1.29835917e-19 4.30689744e-08) (-4.00196951e-19 -5.34895469e-21 1.98022477e-02))
241.95          	((9.56349140e+00 -7.09557628e+00 -5.49049575e-20) (1.07547885e+00 -5.29497885e-01 -2.68942603e-19)) ((1.29787757e-18 -1.33541977e-19 2.65158994e-08) (-3.86137610e-19 -2.74730298e-21 1.53383385e-02))
242             	((9.50058872e+00 -6.81591011e+00 -6.63000001e-20) (1.07479805e+00 -5.30859043e-01 -2.53934003e-19)) ((1.29440652e-18 -1.30888721e-19 1.88571139e-08) (-3.70180977e-19 -3.06383752e-21 1.11478241e-02))
242.05          	((9.41350220e+00 -6.51402404e+00 -8.38866716e-20) (1.07273580e+00 -5.28597024e-01 -2.39387061e-19)) ((1.28717450e-18 -1.20947927e-19 1.68197567e-08) (-3.57850632e-19 -5.03907272e-21 7.21308824e-03))
242.1           	((9.31031537e+00 -6.16904505e+00 -1.07423437e-19) (1.06914180e+00 -5.22271860e-01 -2.21130340e-19)) ((1.27746888e-18 -1.04871201e-19 2.25699742e-08) (-3.45473950e-19 -1.34660382e-20 3.74872619e-03))
242.15          	((9.18811209e+00 -5.79065829e+00 -1.36340173e-19) (1.06417971e+00 -5.12132986e-01 -2.14597620e-19)) ((1.26525526e-18 -8.23506938e-20 3.51545946e-08) (-3.45444395e-19 -1.53677291e-20 4.34508410e-04))
242.2           	((9.06100973e+00 -5.37557727e+00 -1.69405293e-19) (1.05812739e+00 -4.98787745e-01 -2.00514602e-19)) ((1.25285656e-18 -5.52170118e-20 5.39567832e-08) (-3.51466995e-19 -1.73735613e-20 -2.66151062e-03))
242.25          	((8.91929318e+00 -4.92823501e+00 -2.02524779e-19) (1.05110448e+00 -4.82054583e-01 -1.87209940e-19)) ((1.23709929e-18 -2.60571856e-20 7.85099620e-08) (-3.59702141e-19 -1.68079409e-20 -5.07015904e-03))
242.3           	((8.76862070e+00 -4.45245600e+00 -2.31504103e-19) (1.04300214e+00 -4.62375773e-01 -1.54836956e-19)) ((1.22235525e-18 1.66738346e-21 1.09472767e-07) (-3.61613421e-19 -2.50988236e-20 -6.95801691e-03))
242.35          	((8.61520584e+00 -3.93753846e+00 -2.58472782e-19) (1.03432963e+00 -4.39815564e-01 -1.35931900e-19)) ((1.20732908e-18 2.85822452e-20 1.46544315e-07) (-3.76915813e-19 -1.68483576e-20 -8.74622546e-03))
242.4           	((8.45957580e+00 -3.38621836e+00 -2.80002129e-19) (1.02495359e+00 -4.14335086e-01 -1.31617741e-19)) ((1.19406264e-18 5.19645579e-20 1.86345832e-07) (-4.06747878e-19 6.01897126e-21 -1.04043713e-02))
242.45          	((8.31376007e+00 -2.81016332e+00 -2.83839275e-19) (1.01476620e+00 -3.86133169e-01 -1.24529985e-19)) ((1.18777681e-18 6.22333369e-20 2.24069446e-07) (-4.33822497e-19 2.48516074e-20 -1.20673772e-02))
242.5           	((8.17650543e+00 -2.19156232e+00 -2.79866432e-19) (1.00500670e+00 -3.55182208e-01 -8.98953596e-20)) ((1.18493406e-18 6.62151491e-20 2.61887807e-07) (-4.49400814e-19 2.09206048e-20 -1.41278373e-02))
242.55          	((8.05527302e+00 -1.54386589e+00 -2.56777829e-19) (9.94972026e-01 -3.21841241e-01 -3.96548569e-20)) ((1.18760063e-18 5.47068626e-20 2.88434398e-07) (-4.50068798e-19 3.24120669e-21 -1.62166317e-02))
242.6           	((7.95420456e+00 -8.78055508e-01 -2.19871590e-19) (9.86207888e-01 -2.86358513e-01 1.29189426e-21)) ((1.19589312e-18 3.18163792e-20 3.05375059e-07) (-4.48674399e-19 -8.31825676e-21 -1.90737808e-02))
242.65          	((7.87226453e+00 -1.88203412e-01 -1.66729283e-19) (9.77749172e-01 -2.48828196e-01 3.75841023e-20)) ((1.20897926e-18 -4.65010516e-21 3.07776645e-07) (-4.34038591e-19 -1.45572360e-20 -2.14220652e-02))
242.7           	((7.82411553e+00 5.10654061e-01 -1.01866620e-19) (9.71409835e-01 -2.10127827e-01 2.42790427e-20)) ((1.22549388e-18 -5.05071700e-20 2.90078208e-07) (-4.49767787e-19 1.98087142e-20 -2.49724057e-02))
242.75          	((7.81705554e+00 1.20956199e+00 -3.10520664e-20) (9.65981448e-01 -1.69272774e-01 7.28888483e-21)) ((1.24540770e-18 -1.01070870e-19 2.55239752e-07) (-4.70305752e-19 5.89825703e-20 -2.81595951e-02))
242.8           	((7.83258067e+00 1.91039212e+00 4.26417653e-20) (9.62412628e-01 -1.27340293e-01 1.26595045e-20)) ((1.26447117e-18 -1.54354385e-19 2.02523754e-07) (-4.83219266e-19 7.59326071e-20 -3.19523518e-02))
242.85          	((7.88045279e+00 2.58648466e+00 1.13895120e-19) (9.60545298e-01 -8.40919260e-02 1.00477620e-20)) ((1.28252708e-18 -2.04688404e-19 1.36792935e-07) (-5.02892150e-19 1.01411684e-19 -3.57022365e-02))
242.9           	((7.95189396e+00 3.25875962e+00 1.82278816e-19) (9.60979488e-01 -4.00878477e-02 2.92489785e-20)) ((1.29844187e-18 -2.51906287e-19 6.26567339e-08) (-5.08009213e-19 1.10328203e-19 -3.95712415e-02))
242.95          	((8.05518295e+00 3.89990859e+00 2.40793077e-19) (9.62514107e-01 4.32751868e-03 5.46257008e-20)) ((1.31349302e-18 -2.90222776e-19 -1.61350017e-08) (-5.10262961e-19 1.15176060e-19 -4.30806333e-02))
243             	((8.17093320e+00 4.50974661e+00 2.90719078e-19) (9.65493182e-01 4.81996108e-02 8.76727361e-20)) ((1.32370123e-18 -3.20124472e-19 -9.34676211e-08) (-5.08518135e-19 1.11314667e-19 -4.67994022e-02))
243.05          	((8.30623011e+00 5.07214347e+00 3.30430548e-19) (9.70214659e-01 9.18279812e-02 1.15811123e-19)) ((1.32855000e-18 -3.40126081e-19 -1.65292869e-07) (-5.05194261e-19 1.09596046e-19 -5.00340467e-02))
243.1           	((8.44567736e+00 5.59124594e+00 3.56928824e-19) (9.75852260e-01 1.34621060e-01 1.30276283e-19)) ((1.33166802e-18 -3.47322296e-19 -2.25266790e-07) (-5.07549563e-19 1.16436953e-19 -5.25227663e-02))
243.15          	((8.59887444e+00 6.06301443e+00 3.72400767e-19) (9.82171339e-01 1.76288565e-01 1.58236043e-19)) ((1.33507053e-18 -3.44720618e-19 -2.73579639e-07) (-5.01777519e-19 1.07707243e-19 -5.43362819e-02))
243.2           	((8.74856660e+00 6.48243133e+00 3.78363463e-19) (9.89707605e-01 2.16741787e-01 1.93735634e-19)) ((1.33655613e-18 -3.33018421e-19 -3.09067873e-07) (-4.92557777e-19 9.00831320e-20 -5.55413733e-02))
243.25          	((8.90233015e+00 6.84402762e+00 3.73882517e-19) (9.98352111e-01 2.56003566e-01 2.21460066e-19)) ((1.33821323e-18 -3.11683992e-19 -3.30164669e-07) (-4.83093598e-19 7.71075934e-20 -5.56444740e-02))
243.3           	((9.03755496e+00 7.15221404e+00 3.65631562e-19) (1.00716802e+00 2.93544901e-01 2.39288391e-19)) ((1.33798729e-18 -2.86160075e-19 -3.37542452e-07) (-4.78558620e-19 7.22942487e-20 -5.49963515e-02))
243.35          	((9.16881926e+00 7.40646791e+00 3.50654322e-19) (1.01626402e+00 3.29115804e-01 2.63874734e-19)) ((1.33931235e-18 -2.55282454e-19 -3.31483622e-07) (-4.70462751e-19 6.18059430e-20 -5.37764216e-02))
243.4           	((9.28541391e+00 7.60622502e+00 3.31572964e-19) (1.02536803e+00 3.62676496e-01 2.76419255e-19)) ((1.34132675e-18 -2.20838136e-19 -3.12636208e-07) (-4.66582149e-19 5.57082874e-20 -5.18249116e-02))
243.45          	((9.39403681e+00 7.74716872e+00 3.08175832e-19) (1.03431821e+00 3.93813342e-01 2.90084120e-19)) ((1.34482461e-18 -1.82956047e-19 -2.86010898e-07) (-4.61752798e-19 4.68632145e-20 -4.93233468e-02))
243.5           	((9.47960111e+00 7.83879498e+00 2.85849394e-19) (1.04292253e+00 4.22249685e-01 2.97512312e-19)) ((1.34861253e-18 -1.46651555e-19 -2.51679220e-07) (-4.55708195e-19 4.09968400e-20 -4.62319890e-02))
243.55          	((9.55040989e+00 7.88165132e+00 2.65148673e-19) (1.05071409e+00 4.47480546e-01 3.04755271e-19)) ((1.35229922e-18 -1.12313968e-19 -2.15361654e-07) (-4.47598496e-19 3.17354514e-20 -4.28495492e-02))
243.6           	((9.60418207e+00 7.87374312e+00 2.45990051e-19) (1.05766680e+00 4.69566376e-01 3.09357437e-19)) ((1.35670885e-18 -8.06142825e-20 -1.77309486e-07) (-4.35247189e-19 2.19304608e-20 -3.88877860e-02))
243.65          	((9.63674204e+00 7.80100771e+00 2.28568321e-19) (1.06369893e+00 4.88068110e-01 3.04962862e-19)) ((1.36139039e-18 -5.11919599e-20 -1.37166226e-07) (-4.25222067e-19 1.63870459e-20 -3.44741727e-02))
243.7           	((9.64858738e+00 7.70119556e+00 2.15937830e-19) (1.06874330e+00 5.03041188e-01 2.98090863e-19)) ((1.36459925e-18 -2.76835471e-20 -1.01524000e-07) (-4.19453196e-19 1.04726406e-20 -2.98320872e-02))
243.75          	((9.64496494e+00 7.55106375e+00 2.08760789e-19) (1.07222445e+00 5.14619544e-01 2.90591948e-19)) ((1.36678346e-18 -1.01205795e-20 -7.13157898e-08) (-4.13603675e-19 5.31611532e-21 -2.50396733e-02))
243.8           	((9.61961039e+00 7.35335391e+00 2.07292985e-19) (1.07455158e+00 5.23266107e-01 2.80342910e-19)) ((1.36719147e-18 1.24979264e-21 -4.63820300e-08) (-4.02118327e-19 5.37459248e-21 -2.04679532e-02))
243.85          	((9.57270487e+00 7.13605857e+00 2.11295408e-19) (1.07547335e+00 5.28892456e-01 2.71266665e-19)) ((1.36435128e-18 6.29383268e-21 -2.83446373e-08) (-3.87861869e-19 2.93519621e-21 -1.60102139e-02))
243.9           	((9.51047496e+00 6.85728381e+00 2.21475626e-19) (1.07499406e+00 5.30792964e-01 2.56686096e-19)) ((1.35883057e-18 5.20028491e-21 -1.91834432e-08) (-3.72441683e-19 2.95847418e-21 -1.17808096e-02))
243.95          	((9.42624044e+00 6.56069861e+00 2.37757190e-19) (1.07311595e+00 5.29106860e-01 2.41717587e-19)) ((1.34945565e-18 -3.12238353e-21 -1.65421015e-08) (-3.59437180e-19 4.79248189e-21 -7.79748648e-03))
244             	((9.32566446e+00 6.22294854e+00 2.59238074e-19) (1.06973776e+00 5.23388883e-01 2.23862001e-19)) ((1.33677288e-18 -1.71066143e-20 -2.11403747e-08) (-3.47073036e-19 1.23054700e-20 -4.26480338e-03))
244.05          	((9.20740567e+00 5.84897024e+00 2.86483365e-19) (1.06499455e+00 5.13804644e-01 2.16630966e-19)) ((1.32196470e-18 -3.75807950e-20 -3.28298725e-08) (-3.45653864e-19 1.45601838e-20 -9.11108305e-04))
244.1           	((9.07967076e+00 5.44024833e+00 3.17453853e-19) (1.05906734e+00 5.00981678e-01 2.02582378e-19)) ((1.30579097e-18 -6.24447151e-20 -5.06976194e-08) (-3.49506914e-19 1.75589679e-20 2.21607039e-03))
244.15          	((8.93998033e+00 4.99527745e+00 3.49855094e-19) (1.05221911e+00 4.84721986e-01 1.91326537e-19)) ((1.28654662e-18 -8.99268231e-20 -7.44961132e-08) (-3.59130069e-19 1.60234091e-20 4.77150148e-03))
244.2           	((8.79116544e+00 4.52650634e+00 3.77263299e-19) (1.04416600e+00 4.65479035e-01 1.62171835e-19)) ((1.26691178e-18 -1.15782924e-19 -1.04198539e-07) (-3.61362303e-19 2.28722669e-20 6.66539561e-03))
244.25          	((8.63904416e+00 4.01500567e+00 4.01852410e-19) (1.03569246e+00 4.43412637e-01 1.36510173e-19)) ((1.24737233e-18 -1.39948153e-19 -1.40868300e-07) (-3.72016839e-19 2.00421897e-20 8.56561416e-03))
244.3           	((8.48157758e+00 3.46867009e+00 4.22927734e-19) (1.02625676e+00 4.18304965e-01 1.35162964e-19)) ((1.22828322e-18 -1.62221756e-19 -1.80392975e-07) (-4.03546285e-19 -4.44279340e-21 1.01242472e-02))
244.35          	((8.33313014e+00 2.89949426e+00 4.24838799e-19) (1.01625929e+00 3.90592499e-01 1.26007293e-19)) ((1.21642204e-18 -1.70383129e-19 -2.18260177e-07) (-4.28816179e-19 -2.25345289e-20 1.18897253e-02))
244.4           	((8.19393898e+00 2.28363704e+00 4.21014272e-19) (1.00640854e+00 3.59968056e-01 9.68966578e-20)) ((1.20719653e-18 -1.73586178e-19 -2.57568674e-07) (-4.47323026e-19 -2.29393500e-20 1.38216858e-02))
244.45          	((8.07309817e+00 1.64442032e+00 3.96488965e-19) (9.96425574e-01 3.27019766e-01 4.82993627e-20)) ((1.20395571e-18 -1.60267523e-19 -2.84603661e-07) (-4.50535792e-19 -7.14606105e-21 1.59609624e-02))
244.5           	((7.96839271e+00 9.80238046e-01 3.59040490e-19) (9.87521423e-01 2.91697620e-01 5.38660512e-21)) ((1.20524289e-18 -1.36296230e-19 -3.03869267e-07) (-4.50205678e-19 5.73644725e-21 1.85677159e-02))
244.55          	((7.88288252e+00 2.93969286e-01 3.05479494e-19) (9.78962538e-01 2.54482859e-01 -3.43357291e-20)) ((1.21170649e-18 -9.88396830e-20 -3.07579912e-07) (-4.34570212e-19 1.47391833e-20 2.09789259e-02))
244.6           	((7.82812613e+00 -4.06511320e-01 2.38497812e-19) (9.72288993e-01 2.16105091e-01 -2.72743012e-20)) ((1.22194572e-18 -5.08462101e-20 -2.94754655e-07) (-4.46788896e-19 -1.34362376e-20 2.44856805e-02))
244.65          	((7.81673301e+00 -1.10584609e+00 1.65548509e-19) (9.66737157e-01 1.75321478e-01 -7.98937073e-21)) ((1.23582079e-18 1.66416619e-21 -2.61490764e-07) (-4.67969526e-19 -5.48200788e-20 2.75213127e-02))
244.7           	((7.82762838e+00 -1.80716457e+00 9.04598378e-20) (9.62919937e-01 1.33470829e-01 -1.33743681e-20)) ((1.24853435e-18 5.61906108e-20 -2.11152207e-07) (-4.80823082e-19 -7.20106768e-20 3.11845082e-02))
244.75          	((7.87325919e+00 -2.48482447e+00 1.69943226e-20) (9.60734154e-01 9.03597322e-02 -6.84492147e-21)) ((1.26131734e-18 1.08271136e-19 -1.47012533e-07) (-5.01514000e-19 -1.00195441e-19 3.48524754e-02))
244.8           	((7.94153941e+00 -3.15929128e+00 -5.30012381e-20) (9.60978349e-01 4.64811533e-02 -2.53346846e-20)) ((1.27162777e-18 1.56841877e-19 -7.42079011e-08) (-5.07328969e-19 -1.09404972e-19 3.88069253e-02))
244.85          	((8.03977231e+00 -3.80409581e+00 -1.13535150e-19) (9.62263555e-01 2.14605774e-03 -5.18795185e-20)) ((1.28128749e-18 1.96532148e-19 4.99730694e-09) (-5.09850247e-19 -1.13399006e-19 4.23754111e-02))
244.9           	((8.15168826e+00 -4.41901540e+00 -1.63645532e-19) (9.65028878e-01 -4.17596606e-02 -8.27011434e-20)) ((1.28656577e-18 2.26220000e-19 8.23351604e-08) (-5.09301139e-19 -1.11917351e-19 4.61357884e-02))
244.95          	((8.28368411e+00 -4.98824348e+00 -2.02604888e-19) (9.69541608e-01 -8.53767207e-02 -1.12420598e-19)) ((1.28667820e-18 2.45105566e-19 1.54575853e-07) (-5.05795657e-19 -1.08969049e-19 4.95199352e-02))
245             	((8.42521043e+00 -5.51593827e+00 -2.29598572e-19) (9.75015026e-01 -1.28289941e-01 -1.28053419e-19)) ((1.28561040e-18 2.52531214e-19 2.17207164e-07) (-5.07664383e-19 -1.15433591e-19 5.21449075e-02))
245.05          	((8.57670965e+00 -5.99306278e+00 -2.44538202e-19) (9.81174455e-01 -1.70113367e-01 -1.54356992e-19)) ((1.28458516e-18 2.48830142e-19 2.67679149e-07) (-5.03203132e-19 -1.08952491e-19 5.40563271e-02))
245.1           	((8.72483297e+00 -6.42415635e+00 -2.48442711e-19) (9.88457445e-01 -2.10764109e-01 -1.87574267e-19)) ((1.28193034e-18 2.35058605e-19 3.05328937e-07) (-4.94985813e-19 -9.31470768e-20 5.53370567e-02))
245.15          	((8.87991754e+00 -6.79422559e+00 -2.41791339e-19) (9.97065861e-01 -2.50226406e-01 -2.19128489e-19)) ((1.28014157e-18 2.11426906e-19 3.28242510e-07) (-4.84224951e-19 -7.73482959e-20 5.56478778e-02))
245.2           	((9.01560537e+00 -7.10681230e+00 -2.29259037e-19) (1.00581599e+00 -2.88025512e-01 -2.35001699e-19)) ((1.27648272e-18 1.81692631e-19 3.36575400e-07) (-4.79827078e-19 -7.36223505e-20 5.51041246e-02))
245.25          	((9.15007561e+00 -7.37142815e+00 -2.13033554e-19) (1.01493135e+00 -3.23759257e-01 -2.61775694e-19)) ((1.27506394e-18 1.49153330e-19 3.33073564e-07) (-4.71760889e-19 -6.23040643e-20 5.41160726e-02))
245.3           	((9.27043899e+00 -7.57906437e+00 -1.91753664e-19) (1.02404563e+00 -3.57735199e-01 -2.74691606e-19)) ((1.27481842e-18 1.12282773e-19 3.15973880e-07) (-4.67179744e-19 -5.65383360e-20 5.21684161e-02))
245.35          	((9.37975820e+00 -7.72541480e+00 -1.65128443e-19) (1.03304943e+00 -3.89169755e-01 -2.89931341e-19)) ((1.27590308e-18 7.10643347e-20 2.90143096e-07) (-4.61808854e-19 -4.65559040e-20 4.98048671e-02))
245.4           	((9.46681350e+00 -7.82823318e+00 -1.40269797e-19) (1.04171628e+00 -4.18071744e-01 -2.96521355e-19)) ((1.27836248e-18 3.24869023e-20 2.56808625e-07) (-4.56904860e-19 -4.18355162e-20 4.67583483e-02))
245.45          	((9.54087196e+00 -7.87752777e+00 -1.16259336e-19) (1.04963009e+00 -4.43795141e-01 -3.04322060e-19)) ((1.28092946e-18 -5.00526323e-21 2.20359818e-07) (-4.48961788e-19 -3.25574560e-20 4.33963100e-02))
245.5           	((9.59673931e+00 -7.87887343e+00 -9.55951384e-20) (1.05670786e+00 -4.66375281e-01 -3.09446572e-19)) ((1.28501797e-18 -3.81374943e-20 1.83592956e-07) (-4.37088182e-19 -2.24390036e-20 3.95414916e-02))
245.55          	((9.63289672e+00 -7.81277499e+00 -7.56478639e-20) (1.06285919e+00 -4.85403497e-01 -3.06014483e-19)) ((1.28985235e-18 -7.01969839e-20 1.42563806e-07) (-4.26747555e-19 -1.66883725e-20 3.51949979e-02))
245.6           	((9.64776959e+00 -7.71823041e+00 -6.12474382e-20) (1.06811420e+00 -5.00919323e-01 -2.99051194e-19)) ((1.29373162e-18 -9.53872840e-20 1.06332292e-07) (-4.20474725e-19 -1.10430142e-20 3.05751278e-02))
245.65          	((9.64665068e+00 -7.57590075e+00 -5.25494264e-20) (1.07178558e+00 -5.12948210e-01 -2.90825289e-19)) ((1.29688066e-18 -1.14294314e-19 7.54872832e-08) (-4.15397286e-19 -5.78946519e-21 2.57910247e-02))
245.7           	((9.62544798e+00 -7.38316252e+00 -4.94444710e-20) (1.07427403e+00 -5.22046911e-01 -2.81641842e-19)) ((1.29935294e-18 -1.27212770e-19 4.95683403e-08) (-4.04485148e-19 -5.25969141e-21 2.11495250e-02))
245.75          	((9.58073014e+00 -7.17017386e+00 -5.21621010e-20) (1.07544788e+00 -5.28125594e-01 -2.72537593e-19)) ((1.29843953e-18 -1.33412199e-19 3.01724483e-08) (-3.89944357e-19 -3.02936502e-21 1.67131443e-02))
245.8           	((9.52018794e+00 -6.90097646e+00 -6.22222819e-20) (1.07516470e+00 -5.30600704e-01 -2.58460612e-19)) ((1.29561645e-18 -1.32341881e-19 2.00511039e-08) (-3.75122156e-19 -2.92382804e-21 1.24316698e-02))
245.85          	((9.43861000e+00 -6.60293172e+00 -7.81194375e-20) (1.07346227e+00 -5.29434061e-01 -2.42760101e-19)) ((1.28921712e-18 -1.24526973e-19 1.64629730e-08) (-3.61134781e-19 -4.87986127e-21 8.42953716e-03))
245.9           	((9.34065478e+00 -6.27406647e+00 -9.95585526e-20) (1.07031139e+00 -5.24329340e-01 -2.26281464e-19)) ((1.27990818e-18 -1.10498478e-19 1.99104610e-08) (-3.49449931e-19 -1.08745312e-20 4.79930336e-03))
245.95          	((9.22551187e+00 -5.90579115e+00 -1.27649121e-19) (1.06576172e+00 -5.15293196e-01 -2.17680554e-19)) ((1.26893061e-18 -8.91642306e-20 3.08915208e-08) (-3.46227480e-19 -1.40212904e-20 1.40976953e-03))
246             	((9.09880129e+00 -5.50233027e+00 -1.59019593e-19) (1.05998027e+00 -5.02938677e-01 -2.03854078e-19)) ((1.25659353e-18 -6.37618391e-20 4.76310259e-08) (-3.48558743e-19 -1.78621193e-20 -1.74063263e-03))
246.05          	((8.96064346e+00 -5.06156671e+00 -1.93332091e-19) (1.05332194e+00 -4.87163578e-01 -1.93660253e-19)) ((1.24203373e-18 -3.45135437e-20 7.05476513e-08) (-3.59409516e-19 -1.58775654e-20 -4.45784949e-03))
246.1           	((8.81275350e+00 -4.59574046e+00 -2.23467506e-19) (1.04539944e+00 -4.68339437e-01 -1.67232480e-19)) ((1.22625370e-18 -6.13525729e-21 9.94093330e-08) (-3.61941230e-19 -2.14372254e-20 -6.40443954e-03))
246.15          	((8.66111766e+00 -4.08987723e+00 -2.50873823e-19) (1.03707519e+00 -4.46773758e-01 -1.34672323e-19)) ((1.21129540e-18 2.06887193e-20 1.35388408e-07) (-3.67540063e-19 -2.45678177e-20 -8.40709432e-03))
246.2           	((8.50395524e+00 -3.54883683e+00 -2.75740687e-19) (1.02758065e+00 -4.22055732e-01 -1.36123251e-19)) ((1.19689119e-18 4.65381577e-20 1.74635950e-07) (-4.00177075e-19 1.23351131e-21 -9.87415263e-03))
246.25          	((8.35252925e+00 -2.98524884e+00 -2.82372475e-19) (1.01777823e+00 -3.94855974e-01 -1.25997032e-19)) ((1.18949859e-18 5.91174714e-20 2.12918550e-07) (-4.24571810e-19 1.92238425e-20 -1.17621660e-02))
246.3           	((8.21276388e+00 -2.37438307e+00 -2.83638370e-19) (1.00778275e+00 -3.64576751e-01 -1.02598955e-19)) ((1.18494624e-18 6.71533212e-20 2.52799803e-07) (-4.45795050e-19 2.40704461e-20 -1.35456718e-02))
246.35          	((8.08871756e+00 -1.73968715e+00 -2.64457990e-19) (9.97825024e-01 -3.32046530e-01 -5.61522332e-20)) ((1.18673093e-18 5.89578279e-20 2.80803141e-07) (-4.51342990e-19 1.04822784e-20 -1.57585745e-02))
246.4           	((7.98268318e+00 -1.07993315e+00 -2.32004402e-19) (9.88740404e-01 -2.96971302e-01 -1.09853634e-20)) ((1.19295444e-18 3.97470810e-20 3.02124479e-07) (-4.50532776e-19 -4.39735122e-21 -1.81419838e-02))
246.45          	((7.89260054e+00 -3.93646777e-01 -1.84235091e-19) (9.80099284e-01 -2.60083161e-01 3.01602425e-20)) ((1.20441594e-18 7.52924436e-21 3.07852502e-07) (-4.35879496e-19 -1.44642984e-20 -2.06894771e-02))
246.5           	((7.83379053e+00 3.05096425e-01 -1.21456977e-19) (9.73042059e-01 -2.21796246e-01 2.86097296e-20)) ((1.22027465e-18 -3.66173163e-20 2.97970957e-07) (-4.44766452e-19 8.67441605e-21 -2.39203508e-02))
246.55          	((7.81594667e+00 1.00621225e+00 -5.14431516e-20) (9.67378380e-01 -1.81343951e-01 1.06531159e-20)) ((1.23983345e-18 -8.65563906e-20 2.66705027e-07) (-4.64574748e-19 4.90273531e-20 -2.70807150e-02))
246.6           	((7.82409940e+00 1.70652114e+00 2.06005213e-20) (9.63329298e-01 -1.39651461e-01 1.26850441e-20)) ((1.25876355e-18 -1.38557309e-19 2.19696724e-07) (-4.78680048e-19 6.95361297e-20 -3.07024013e-02))
