# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
66.3            	((7.60510229e-01 7.31032122e-06 2.17754920e-21) (1.87446420e-01 6.13199776e-07 2.81004529e-24)) ((1.52029068e-19 -5.02330298e-21 -2.69749338e-13) (-7.51915687e-20 2.48097793e-23 -1.30420335e-07))
66.35           	((7.60489654e-01 7.39872271e-06 2.17712250e-21) (1.87443063e-01 6.29070287e-07 2.80719554e-24)) ((1.52025079e-19 -5.02319498e-21 -2.77592348e-13) (-7.51897378e-20 2.48092223e-23 -1.26805107e-07))
66.4            	((7.60469099e-01 7.48713598e-06 2.17669533e-21) (1.87439709e-01 6.44977778e-07 2.80430777e-24)) ((1.52021098e-19 -5.02308713e-21 -2.85432051e-13) (-7.51879120e-20 2.48086609e-23 -1.23128076e-07))
66.45           	((7.60448691e-01 7.56969185e-06 2.17627187e-21) (1.87436361e-01 6.60871746e-07 2.80142462e-24)) ((1.52017126e-19 -5.02298000e-21 -2.93250558e-13) (-7.51860912e-20 2.48080827e-23 -1.19390259e-07))
66.5            	((7.60428405e-01 7.67278674e-06 2.17585227e-21) (1.87433019e-01 6.76899379e-07 2.79830456e-24)) ((1.52013164e-19 -5.02287355e-21 -3.01175534e-13) (-7.51842750e-20 2.48076914e-23 -1.15589111e-07))
66.55           	((7.60408210e-01 7.83901172e-06 2.17543625e-21) (1.87429683e-01 6.93598357e-07 2.79440849e-24)) ((1.52009211e-19 -5.02276787e-21 -3.09061316e-13) (-7.51824634e-20 2.48079010e-23 -1.11722723e-07))
66.6            	((7.60388149e-01 8.58626605e-06 2.17502918e-21) (1.87426354e-01 7.15309056e-07 2.78380871e-24)) ((1.52005262e-19 -5.02266596e-21 -3.19113280e-13) (-7.51806558e-20 2.48137165e-23 -1.07676328e-07))
66.65           	((7.60367776e-01 6.02455822e-06 2.17458436e-21) (1.87423030e-01 7.17733360e-07 2.80749437e-24)) ((1.52001322e-19 -5.02254636e-21 -3.21345164e-13) (-7.51788527e-20 2.47870126e-23 -1.03926054e-07))
66.7            	((7.60347672e-01 7.93561826e-06 2.17415354e-21) (1.87419712e-01 7.29300441e-07 2.79130133e-24)) ((1.51997405e-19 -5.02244596e-21 -3.31372841e-13) (-7.51770548e-20 2.48054709e-23 -9.97124163e-08))
66.75           	((7.60327524e-01 8.15376318e-06 2.17372833e-21) (1.87416398e-01 7.45177382e-07 2.78687395e-24)) ((1.51993480e-19 -5.02234146e-21 -3.38858553e-13) (-7.51752607e-20 2.48059886e-23 -9.55279609e-08))
66.8            	((7.60307121e-01 8.20568683e-06 2.17329947e-21) (1.87413087e-01 7.62078839e-07 2.78359817e-24)) ((1.51989567e-19 -5.02223449e-21 -3.46358630e-13) (-7.51734710e-20 2.48048568e-23 -9.13388007e-08))
66.85           	((7.60286492e-01 8.23748372e-06 2.17286552e-21) (1.87409777e-01 7.78733876e-07 2.78064012e-24)) ((1.51985664e-19 -5.02212661e-21 -3.53901749e-13) (-7.51716860e-20 2.48036823e-23 -8.71071454e-08))
66.9            	((7.60267588e-01 8.26720286e-06 2.17248963e-21) (1.87406480e-01 7.94779087e-07 2.77798204e-24)) ((1.51981767e-19 -5.02202601e-21 -3.61358187e-13) (-7.51699031e-20 2.48025487e-23 -8.28208613e-08))
66.95           	((7.60247647e-01 8.30475156e-06 2.17208364e-21) (1.87403192e-01 8.10227894e-07 2.77545457e-24)) ((1.51977884e-19 -5.02192106e-21 -3.68781828e-13) (-7.51681248e-20 2.48015085e-23 -7.84777049e-08))
67              	((7.60227802e-01 8.35376446e-06 2.17168202e-21) (1.87399910e-01 8.25240397e-07 2.77294933e-24)) ((1.51974011e-19 -5.02181648e-21 -3.76008740e-13) (-7.51663509e-20 2.48006268e-23 -7.40820685e-08))
67.05           	((7.60207839e-01 8.37219639e-06 2.17128088e-21) (1.87396635e-01 8.39983595e-07 2.77079500e-24)) ((1.51970152e-19 -5.02171168e-21 -3.82403744e-13) (-7.51645819e-20 2.47994879e-23 -6.97065336e-08))
67.1            	((7.60188191e-01 8.41001964e-06 2.17088781e-21) (1.87393367e-01 8.54379662e-07 2.76862560e-24)) ((1.51966298e-19 -5.02160805e-21 -3.89536873e-13) (-7.51628174e-20 2.47985523e-23 -6.52999692e-08))
67.15           	((7.60168680e-01 8.45726344e-06 2.17050073e-21) (1.87390106e-01 8.68509707e-07 2.76642395e-24)) ((1.51962453e-19 -5.02150515e-21 -3.96677211e-13) (-7.51610573e-20 2.47977444e-23 -6.08472262e-08))
67.2            	((7.60149253e-01 8.56706602e-06 2.17011156e-21) (1.87386853e-01 8.82599843e-07 2.76371653e-24)) ((1.51958613e-19 -5.02140230e-21 -4.04616607e-13) (-7.51593012e-20 2.47974122e-23 -5.62725856e-08))
67.25           	((7.60129313e-01 8.58403562e-06 2.16971181e-21) (1.87383604e-01 8.96628011e-07 2.76166724e-24)) ((1.51954789e-19 -5.02129781e-21 -4.10718551e-13) (-7.51575493e-20 2.47963340e-23 -5.17092882e-08))
67.3            	((7.60109517e-01 8.63979270e-06 2.16931319e-21) (1.87380360e-01 9.10575294e-07 2.75955596e-24)) ((1.51950968e-19 -5.02119329e-21 -4.17339340e-13) (-7.51558016e-20 2.47954607e-23 -4.71116029e-08))
67.35           	((7.60089611e-01 8.69708958e-06 2.16891361e-21) (1.87377117e-01 9.24460298e-07 2.75735331e-24)) ((1.51947155e-19 -5.02108876e-21 -4.24195293e-13) (-7.51540580e-20 2.47946778e-23 -4.24714853e-08))
67.4            	((7.60069716e-01 8.78318154e-06 2.16852208e-21) (1.87373877e-01 9.38519536e-07 2.75482574e-24)) ((1.51943350e-19 -5.02098445e-21 -4.31055961e-13) (-7.51523183e-20 2.47941727e-23 -3.77843655e-08))
67.45           	((7.60049506e-01 8.91510773e-06 2.16813416e-21) (1.87370636e-01 9.53171679e-07 2.75167140e-24)) ((1.51939552e-19 -5.02087911e-21 -4.37855861e-13) (-7.51505826e-20 2.47941385e-23 -3.30495084e-08))
67.5            	((7.60031178e-01 9.13619481e-06 2.16783137e-21) (1.87367409e-01 9.69219353e-07 2.74733277e-24)) ((1.51935757e-19 -5.02078236e-21 -4.44755723e-13) (-7.51488479e-20 2.47948690e-23 -2.82674035e-08))
67.55           	((7.60013930e-01 6.98742528e-06 2.16745888e-21) (1.87364209e-01 9.68146312e-07 2.76823994e-24)) ((1.51932007e-19 -5.02067994e-21 -4.48478169e-13) (-7.51471183e-20 2.47729561e-23 -2.36466151e-08))
67.6            	((7.59998534e-01 8.49250545e-06 2.16728453e-21) (1.87361054e-01 9.74160241e-07 2.75735638e-24)) ((1.51928288e-19 -5.02059751e-21 -4.55249716e-13) (-7.51453914e-20 2.47871387e-23 -1.86457400e-08))
67.65           	((7.59976784e-01 7.47532485e-06 2.16652937e-21) (1.87357887e-01 9.74442529e-07 2.76788929e-24)) ((1.51924532e-19 -5.02048098e-21 -4.60345683e-13) (-7.51436706e-20 2.47765089e-23 -1.37533316e-08))
67.7            	((7.59949182e-01 1.03139578e-05 2.16555346e-21) (1.87354648e-01 9.95983819e-07 2.74150434e-24)) ((1.51920754e-19 -5.02034647e-21 -4.65729452e-13) (-7.51419585e-20 2.47997659e-23 -8.53148497e-09))
67.75           	((7.59925642e-01 8.75950264e-06 2.16511885e-21) (1.87351361e-01 1.01109819e-06 2.74953927e-24)) ((1.51916955e-19 -5.02022715e-21 -4.70267705e-13) (-7.51402460e-20 2.47836910e-23 -3.76281663e-09))
67.8            	((7.59901365e-01 9.46744930e-06 2.16465957e-21) (1.87348031e-01 1.02894530e-06 2.74151516e-24)) ((1.51913157e-19 -5.02010339e-21 -4.77011334e-13) (-7.51385352e-20 2.47879539e-23 1.18327786e-09))
67.85           	((7.59888556e-01 7.75490530e-06 2.16436415e-21) (1.87344762e-01 1.03319611e-06 2.75532003e-24)) ((1.51909469e-19 -5.02002913e-21 -4.82996076e-13) (-7.51368263e-20 2.47722756e-23 5.98286242e-09))
67.9            	((7.59872456e-01 9.25279972e-06 2.16402148e-21) (1.87341548e-01 1.04526270e-06 2.74441448e-24)) ((1.51905777e-19 -5.01993870e-21 -4.88316256e-13) (-7.51351163e-20 2.47838940e-23 1.11254012e-08))
67.95           	((7.59843759e-01 9.30905332e-06 2.16348513e-21) (1.87338274e-01 1.06003498e-06 2.74219075e-24)) ((1.51901972e-19 -5.01979563e-21 -4.93897729e-13) (-7.51334108e-20 2.47819978e-23 1.61842637e-08))
68              	((7.59819789e-01 9.06721297e-06 2.16302234e-21) (1.87334954e-01 1.07301945e-06 2.74206999e-24)) ((1.51898197e-19 -5.01967408e-21 -4.99532761e-13) (-7.51317152e-20 2.47789525e-23 2.12068087e-08))
68.05           	((7.59802600e-01 8.80195538e-06 2.16265990e-21) (1.87331653e-01 1.08284894e-06 2.74377589e-24)) ((1.51894484e-19 -5.01958052e-21 -5.05477550e-13) (-7.51300255e-20 2.47752633e-23 2.62636991e-08))
68.1            	((7.59788726e-01 8.56825587e-06 2.16234487e-21) (1.87328417e-01 1.08963849e-06 2.74527047e-24)) ((1.51890820e-19 -5.01950354e-21 -5.11540734e-13) (-7.51283383e-20 2.47730415e-23 3.13597110e-08))
68.15           	((7.59770737e-01 8.81877259e-06 2.16188853e-21) (1.87325216e-01 1.09753806e-06 2.74415560e-24)) ((1.51887148e-19 -5.01940333e-21 -5.16245033e-13) (-7.51266530e-20 2.47729790e-23 3.65589685e-08))
68.2            	((7.59750428e-01 9.00537459e-06 2.16153791e-21) (1.87322018e-01 1.10731098e-06 2.74126321e-24)) ((1.51883441e-19 -5.01929792e-21 -5.21133917e-13) (-7.51249687e-20 2.47735054e-23 4.17575737e-08))
68.25           	((7.59730139e-01 9.04007594e-06 2.16120442e-21) (1.87318814e-01 1.11741839e-06 2.73968418e-24)) ((1.51879732e-19 -5.01919066e-21 -5.27384668e-13) (-7.51232871e-20 2.47719367e-23 4.70179915e-08))
68.3            	((7.59710886e-01 8.80006328e-06 2.16080356e-21) (1.87315612e-01 1.12576860e-06 2.74096453e-24)) ((1.51876069e-19 -5.01908756e-21 -5.31451185e-13) (-7.51216095e-20 2.47677862e-23 5.22252533e-08))
68.35           	((7.59692449e-01 9.23431854e-06 2.16041960e-21) (1.87312422e-01 1.13682630e-06 2.73587576e-24)) ((1.51872420e-19 -5.01899083e-21 -5.36704687e-13) (-7.51199340e-20 2.47704062e-23 5.74992668e-08))
68.4            	((7.59673803e-01 7.93540419e-06 2.16033113e-21) (1.87309240e-01 1.13800916e-06 2.74849924e-24)) ((1.51868717e-19 -5.01888443e-21 -5.39835808e-13) (-7.51182556e-20 2.47562384e-23 6.26798253e-08))
68.45           	((7.59657293e-01 9.51337928e-06 2.16028573e-21) (1.87306088e-01 1.14920825e-06 2.73389514e-24)) ((1.51865073e-19 -5.01880141e-21 -5.46654681e-13) (-7.51165787e-20 2.47712110e-23 6.80597059e-08))
68.5            	((7.59639492e-01 7.57304755e-06 2.16002707e-21) (1.87302955e-01 1.14816683e-06 2.75337520e-24)) ((1.51861408e-19 -5.01869540e-21 -5.48049887e-13) (-7.51149030e-20 2.47496768e-23 7.31359655e-08))
68.55           	((7.59611567e-01 7.89264077e-06 2.15839015e-21) (1.87299750e-01 1.14583595e-06 2.75457560e-24)) ((1.51857758e-19 -5.01855332e-21 -5.53190957e-13) (-7.51132421e-20 2.47515505e-23 7.84962660e-08))
68.6            	((7.59591945e-01 8.87432261e-06 2.15801577e-21) (1.87296529e-01 1.15209902e-06 2.74710287e-24)) ((1.51854127e-19 -5.01845210e-21 -5.55877447e-13) (-7.51115855e-20 2.47595587e-23 8.38702788e-08))
68.65           	((7.59574072e-01 8.72963952e-06 2.15755101e-21) (1.87293320e-01 1.15962423e-06 2.74685484e-24)) ((1.51850519e-19 -5.01835994e-21 -5.61367034e-13) (-7.51099325e-20 2.47576123e-23 8.91551868e-08))
68.7            	((7.59556853e-01 8.65435029e-06 2.15715147e-21) (1.87290139e-01 1.16711664e-06 2.74859493e-24)) ((1.51846927e-19 -5.01826236e-21 -5.62899933e-13) (-7.51082801e-20 2.47540793e-23 9.43845639e-08))
68.75           	((7.59538072e-01 8.76990339e-06 2.15682026e-21) (1.87286973e-01 1.17538511e-06 2.74759047e-24)) ((1.51843314e-19 -5.01816230e-21 -5.66247082e-13) (-7.51066278e-20 2.47533341e-23 9.96172800e-08))
68.8            	((7.59519203e-01 8.67128075e-06 2.15648688e-21) (1.87283815e-01 1.18292469e-06 2.74847132e-24)) ((1.51839707e-19 -5.01806114e-21 -5.69577588e-13) (-7.51049777e-20 2.47505655e-23 1.04836147e-07))
68.85           	((7.59502442e-01 8.62981474e-06 2.15618706e-21) (1.87280680e-01 1.18977406e-06 2.74929019e-24)) ((1.51836109e-19 -5.01796883e-21 -5.73158383e-13) (-7.51033284e-20 2.47481033e-23 1.10070329e-07))
68.9            	((7.59482372e-01 8.47407192e-06 2.15580280e-21) (1.87277544e-01 1.19508473e-06 2.75108313e-24)) ((1.51832517e-19 -5.01786275e-21 -5.76537461e-13) (-7.51016840e-20 2.47450148e-23 1.15306066e-07))
68.95           	((7.59467096e-01 8.46788178e-06 2.15547969e-21) (1.87274440e-01 1.19992394e-06 2.75220700e-24)) ((1.51828960e-19 -5.01777640e-21 -5.79006461e-13) (-7.51000435e-20 2.47430904e-23 1.20562497e-07))
69              	((7.59448418e-01 8.43655461e-06 2.15509910e-21) (1.87271346e-01 1.20448545e-06 2.75365764e-24)) ((1.51825397e-19 -5.01767528e-21 -5.81671809e-13) (-7.50984071e-20 2.47406669e-23 1.25820922e-07))
69.05           	((7.59429275e-01 8.40864050e-06 2.15470305e-21) (1.87268250e-01 1.20886942e-06 2.75519376e-24)) ((1.51821840e-19 -5.01757200e-21 -5.84025721e-13) (-7.50967764e-20 2.47381570e-23 1.31075680e-07))
69.1            	((7.59410190e-01 8.44813832e-06 2.15431209e-21) (1.87265151e-01 1.21361849e-06 2.75569123e-24)) ((1.51818284e-19 -5.01746995e-21 -5.86212882e-13) (-7.50951502e-20 2.47369059e-23 1.36323418e-07))
69.15           	((7.59395154e-01 8.08273628e-06 2.15398929e-21) (1.87262084e-01 1.21568287e-06 2.76027612e-24)) ((1.51814751e-19 -5.01738507e-21 -5.88529388e-13) (-7.50935258e-20 2.47320233e-23 1.41524287e-07))
69.2            	((7.59377464e-01 8.23655510e-06 2.15359651e-21) (1.87259032e-01 1.21845536e-06 2.76209908e-24)) ((1.51811228e-19 -5.01728386e-21 -5.89073874e-13) (-7.50919048e-20 2.47302043e-23 1.46774937e-07))
69.25           	((7.59358269e-01 8.11499254e-06 2.15310819e-21) (1.87255978e-01 1.22078079e-06 2.77290487e-24)) ((1.51807724e-19 -5.01714091e-21 -5.68997486e-13) (-7.50902894e-20 2.47185723e-23 1.52058350e-07))
69.3            	((7.59337834e-01 8.17487352e-06 2.15265658e-21) (1.87252907e-01 1.22362327e-06 2.75354680e-24)) ((1.51804184e-19 -5.01713771e-21 -6.28243171e-13) (-7.50886777e-20 2.47381602e-23 1.57141766e-07))
69.35           	((7.59318473e-01 8.10571934e-06 2.15135802e-21) (1.87249825e-01 1.22631832e-06 2.76747499e-24)) ((1.51800645e-19 -5.01697100e-21 -5.96697171e-13) (-7.50870692e-20 2.47238241e-23 1.62333959e-07))
69.4            	((7.59306885e-01 7.91533013e-06 2.15259652e-21) (1.87246802e-01 1.22777030e-06 2.77097183e-24)) ((1.51797157e-19 -5.01690018e-21 -5.97379785e-13) (-7.50854573e-20 2.47200582e-23 1.67492540e-07))
69.45           	((7.59294171e-01 7.95252200e-06 2.15226847e-21) (1.87243842e-01 1.22938760e-06 2.77309840e-24)) ((1.51793682e-19 -5.01682512e-21 -5.98651066e-13) (-7.50838443e-20 2.47179519e-23 1.72661951e-07))
69.5            	((7.59275736e-01 7.90199059e-06 2.15160347e-21) (1.87240892e-01 1.23094913e-06 2.77589847e-24)) ((1.51790206e-19 -5.01672488e-21 -6.00181363e-13) (-7.50822366e-20 2.47148510e-23 1.77809399e-07))
69.55           	((7.59260971e-01 7.76914792e-06 2.15168110e-21) (1.87237968e-01 1.23176357e-06 2.77938329e-24)) ((1.51786750e-19 -5.01664094e-21 -6.01209946e-13) (-7.50806328e-20 2.47112622e-23 1.82915233e-07))
69.6            	((7.59244067e-01 7.75246515e-06 2.15137823e-21) (1.87235055e-01 1.23252977e-06 2.78211219e-24)) ((1.51783298e-19 -5.01654767e-21 -6.02336052e-13) (-7.50790350e-20 2.47085647e-23 1.88012495e-07))
69.65           	((7.59226712e-01 7.63055085e-06 2.15101577e-21) (1.87232143e-01 1.23265162e-06 2.78572357e-24)) ((1.51779853e-19 -5.01645229e-21 -6.03123617e-13) (-7.50774438e-20 2.47050361e-23 1.93079856e-07))
69.7            	((7.59209615e-01 7.56589490e-06 2.15065822e-21) (1.87229234e-01 1.23245884e-06 2.78903812e-24)) ((1.51776416e-19 -5.01635800e-21 -6.03704261e-13) (-7.50758576e-20 2.47020075e-23 1.98124493e-07))
69.75           	((7.59192562e-01 7.51302726e-06 2.15029791e-21) (1.87226328e-01 1.23215118e-06 2.79227788e-24)) ((1.51772987e-19 -5.01626390e-21 -6.04218010e-13) (-7.50742751e-20 2.46990489e-23 2.03145438e-07))
69.8            	((7.59175684e-01 7.43026427e-06 2.14994271e-21) (1.87223428e-01 1.23156485e-06 2.79585550e-24)) ((1.51769564e-19 -5.01617037e-21 -6.04442494e-13) (-7.50726951e-20 2.46957509e-23 2.08135533e-07))
69.85           	((7.59158730e-01 7.36969550e-06 2.14957992e-21) (1.87220534e-01 1.23082601e-06 2.79930430e-24)) ((1.51766147e-19 -5.01607654e-21 -6.04642313e-13) (-7.50711168e-20 2.46926214e-23 2.13099494e-07))
69.9            	((7.59141502e-01 7.30274478e-06 2.14919878e-21) (1.87217644e-01 1.22993548e-06 2.80283289e-24)) ((1.51762735e-19 -5.01598154e-21 -6.04717882e-13) (-7.50695400e-20 2.46893778e-23 2.18033225e-07))
69.95           	((7.59124071e-01 7.13177827e-06 2.14880769e-21) (1.87214754e-01 1.22806821e-06 2.80760387e-24)) ((1.51759326e-19 -5.01588484e-21 -6.04333532e-13) (-7.50679645e-20 2.46850652e-23 2.22928909e-07))
70              	((7.59106623e-01 7.20831083e-06 2.14840845e-21) (1.87211866e-01 1.22696968e-06 2.81008557e-24)) ((1.51755924e-19 -5.01578911e-21 -6.04223485e-13) (-7.50663905e-20 2.46831265e-23 2.27818488e-07))
70.05           	((7.59089196e-01 6.99303572e-06 2.14800275e-21) (1.87208979e-01 1.22485023e-06 2.81527843e-24)) ((1.51752527e-19 -5.01569235e-21 -6.03487150e-13) (-7.50648177e-20 2.46782355e-23 2.32651339e-07))
70.1            	((7.59071773e-01 6.93722837e-06 2.14759540e-21) (1.87206094e-01 1.22242803e-06 2.81930163e-24)) ((1.51749135e-19 -5.01559600e-21 -6.02886122e-13) (-7.50632462e-20 2.46749472e-23 2.37467365e-07))
70.15           	((7.59054292e-01 6.74236347e-06 2.14720166e-21) (1.87203210e-01 1.21890342e-06 2.82483828e-24)) ((1.51745747e-19 -5.01549873e-21 -6.01730308e-13) (-7.50616759e-20 2.46702691e-23 2.42237210e-07))
70.2            	((7.59036782e-01 6.59750492e-06 2.14680713e-21) (1.87200328e-01 1.21448623e-06 2.83031481e-24)) ((1.51742363e-19 -5.01540124e-21 -6.00518008e-13) (-7.50601068e-20 2.46660667e-23 2.46973682e-07))
70.25           	((7.59019265e-01 6.47769835e-06 2.14641165e-21) (1.87197447e-01 1.20951443e-06 2.83576021e-24)) ((1.51738984e-19 -5.01530374e-21 -5.99050377e-13) (-7.50585391e-20 2.46620867e-23 2.51672430e-07))
70.3            	((7.59001669e-01 6.35533093e-06 2.14601219e-21) (1.87194568e-01 1.20412089e-06 2.84128618e-24)) ((1.51735610e-19 -5.01520616e-21 -5.97610394e-13) (-7.50569731e-20 2.46580913e-23 2.56323634e-07))
70.35           	((7.58984243e-01 6.21099545e-06 2.14561991e-21) (1.87191690e-01 1.19819531e-06 2.84709201e-24)) ((1.51732239e-19 -5.01510932e-21 -5.96213129e-13) (-7.50554085e-20 2.46539118e-23 2.60921524e-07))
70.4            	((7.58966966e-01 6.07809085e-06 2.14523327e-21) (1.87188817e-01 1.19179781e-06 2.85299466e-24)) ((1.51728872e-19 -5.01501281e-21 -5.94238417e-13) (-7.50538453e-20 2.46498090e-23 2.65471609e-07))
70.45           	((7.58949370e-01 5.97182231e-06 2.14483281e-21) (1.87185945e-01 1.18518446e-06 2.85881516e-24)) ((1.51725511e-19 -5.01491459e-21 -5.91818695e-13) (-7.50522843e-20 2.46458863e-23 2.69974990e-07))
70.5            	((7.58931737e-01 5.84221381e-06 2.14442915e-21) (1.87183074e-01 1.17825055e-06 2.86498946e-24)) ((1.51722156e-19 -5.01481587e-21 -5.89266537e-13) (-7.50507257e-20 2.46416166e-23 2.74427689e-07))
70.55           	((7.58914058e-01 5.71301296e-06 2.14402184e-21) (1.87180203e-01 1.17097793e-06 2.87125500e-24)) ((1.51718805e-19 -5.01471692e-21 -5.86580480e-13) (-7.50491695e-20 2.46373178e-23 2.78828813e-07))
70.6            	((7.58896327e-01 5.57500603e-06 2.14361190e-21) (1.87177331e-01 1.16330665e-06 2.87773177e-24)) ((1.51715459e-19 -5.01461757e-21 -5.83712495e-13) (-7.50476158e-20 2.46328620e-23 2.83175770e-07))
70.65           	((7.58878659e-01 5.44240586e-06 2.14320499e-21) (1.87174460e-01 1.15527484e-06 2.88428801e-24)) ((1.51712117e-19 -5.01451835e-21 -5.80647997e-13) (-7.50460646e-20 2.46283961e-23 2.87468490e-07))
70.7            	((7.58861040e-01 5.31816827e-06 2.14279985e-21) (1.87171590e-01 1.14698556e-06 2.89086073e-24)) ((1.51708781e-19 -5.01441925e-21 -5.77423363e-13) (-7.50445157e-20 2.46239289e-23 2.91703718e-07))
70.75           	((7.58843443e-01 5.19656651e-06 2.14239347e-21) (1.87168720e-01 1.13848907e-06 2.89748258e-24)) ((1.51705449e-19 -5.01432014e-21 -5.74034906e-13) (-7.50429692e-20 2.46194067e-23 2.95880492e-07))
70.8            	((7.58826021e-01 5.06893188e-06 2.14199282e-21) (1.87165854e-01 1.12976667e-06 2.90422868e-24)) ((1.51702122e-19 -5.01422167e-21 -5.70448745e-13) (-7.50414251e-20 2.46147479e-23 2.99994494e-07))
70.85           	((7.58808638e-01 4.94141680e-06 2.14159101e-21) (1.87162991e-01 1.12081211e-06 2.91106555e-24)) ((1.51698801e-19 -5.01412324e-21 -5.66704398e-13) (-7.50398835e-20 2.46100012e-23 3.04045879e-07))
70.9            	((7.58791312e-01 4.80701491e-06 2.14118930e-21) (1.87160132e-01 1.11157322e-06 2.91804438e-24)) ((1.51695485e-19 -5.01402497e-21 -5.62814715e-13) (-7.50383445e-20 2.46051376e-23 3.08033317e-07))
70.95           	((7.58774032e-01 4.67502236e-06 2.14078689e-21) (1.87157276e-01 1.10206223e-06 2.92503299e-24)) ((1.51692173e-19 -5.01392706e-21 -5.58908334e-13) (-7.50368082e-20 2.46003111e-23 3.11955998e-07))
71              	((7.58756793e-01 4.51412617e-06 2.14038315e-21) (1.87154425e-01 1.09206613e-06 2.93257092e-24)) ((1.51688867e-19 -5.01382854e-21 -5.54508750e-13) (-7.50352748e-20 2.45949918e-23 3.15812458e-07))
71.05           	((7.58739609e-01 4.36156445e-06 2.13997811e-21) (1.87151578e-01 1.08162193e-06 2.94037005e-24)) ((1.51685567e-19 -5.01372955e-21 -5.49635153e-13) (-7.50337443e-20 2.45895202e-23 3.19604968e-07))
71.1            	((7.58722343e-01 4.21102931e-06 2.13956602e-21) (1.87148734e-01 1.07075574e-06 2.94837492e-24)) ((1.51682272e-19 -5.01362993e-21 -5.44439331e-13) (-7.50322171e-20 2.45839095e-23 3.23336009e-07))
71.15           	((7.58705942e-01 4.06764258e-06 2.13918269e-21) (1.87145900e-01 1.05958526e-06 2.95647625e-24)) ((1.51678981e-19 -5.01353390e-21 -5.38945787e-13) (-7.50306916e-20 2.45782741e-23 3.26998072e-07))
71.2            	((7.58689107e-01 3.89919215e-06 2.13878028e-21) (1.87143074e-01 1.04795430e-06 2.96496260e-24)) ((1.51675699e-19 -5.01343609e-21 -5.33466880e-13) (-7.50291693e-20 2.45722668e-23 3.30587630e-07))
71.25           	((7.58672282e-01 3.50676987e-06 2.13837934e-21) (1.87140254e-01 1.03407871e-06 2.97603666e-24)) ((1.51672420e-19 -5.01333719e-21 -5.27388625e-13) (-7.50276502e-20 2.45641390e-23 3.34085243e-07))
