# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
265.1           	9.67071897e-04	1.44018901e+00	-6.42605844e-01	-3.20335850e-01	-3.22269994e-01
265.15          	7.81493276e-04	1.43933540e+00	-6.32718450e-01	-3.15577732e-01	-3.17140718e-01
265.2           	5.95745245e-04	1.43757410e+00	-6.21608595e-01	-3.10208552e-01	-3.11400043e-01
265.25          	4.11718535e-04	1.43614978e+00	-6.09404555e-01	-3.04290559e-01	-3.05113996e-01
265.3           	2.27071130e-04	1.43444002e+00	-5.97203932e-01	-2.98374895e-01	-2.98829037e-01
265.35          	4.12958716e-05	1.43272795e+00	-5.85109816e-01	-2.92513612e-01	-2.92596204e-01
265.4           	-1.42137105e-04	1.43091309e+00	-5.71891793e-01	-2.86088033e-01	-2.85803759e-01
265.45          	-3.22957281e-04	1.42890233e+00	-5.58400650e-01	-2.79523282e-01	-2.78877368e-01
265.5           	-5.02382636e-04	1.42678643e+00	-5.43789299e-01	-2.72397032e-01	-2.71392267e-01
265.55          	-6.78589773e-04	1.42435399e+00	-5.29167825e-01	-2.65262502e-01	-2.63905323e-01
265.6           	-8.51190768e-04	1.42228242e+00	-5.14686321e-01	-2.58194351e-01	-2.56491970e-01
265.65          	-1.02028711e-03	1.42019955e+00	-4.99220136e-01	-2.50630355e-01	-2.48589781e-01
265.7           	-1.19083274e-03	1.41778224e+00	-4.83931046e-01	-2.43156356e-01	-2.40774690e-01
265.75          	-1.36123797e-03	1.41484139e+00	-4.67383162e-01	-2.35052819e-01	-2.32330343e-01
265.8           	-1.52480372e-03	1.41222173e+00	-4.50743922e-01	-2.26896765e-01	-2.23847157e-01
265.85          	-1.68784277e-03	1.40945105e+00	-4.33748818e-01	-2.18562252e-01	-2.15186566e-01
265.9           	-1.85273719e-03	1.40642292e+00	-4.16446088e-01	-2.10075781e-01	-2.06370307e-01
265.95          	-2.01569524e-03	1.40368528e+00	-3.99038095e-01	-2.01534743e-01	-1.97503352e-01
266             	-2.17570053e-03	1.40067208e+00	-3.80683440e-01	-1.92517421e-01	-1.88166020e-01
266.05          	-2.33451803e-03	1.39776311e+00	-3.62072159e-01	-1.83370598e-01	-1.78701562e-01
266.1           	-2.49478949e-03	1.39461467e+00	-3.43588752e-01	-1.74289165e-01	-1.69299586e-01
266.15          	-2.65371027e-03	1.39146711e+00	-3.24617454e-01	-1.64962437e-01	-1.59655016e-01
266.2           	-2.80507870e-03	1.38830911e+00	-3.05067320e-01	-1.55338739e-01	-1.49728582e-01
266.25          	-2.95761227e-03	1.38591258e+00	-2.85432210e-01	-1.45673717e-01	-1.39758493e-01
266.3           	-3.11893428e-03	1.38297396e+00	-2.65192914e-01	-1.35715391e-01	-1.29477523e-01
266.35          	-3.28041228e-03	1.38044019e+00	-2.45587192e-01	-1.26074008e-01	-1.19513184e-01
266.4           	-3.43808071e-03	1.37750212e+00	-2.24030868e-01	-1.15453515e-01	-1.08577353e-01
266.45          	-3.59323084e-03	1.37476000e+00	-2.03663579e-01	-1.05425020e-01	-9.82385588e-02
266.5           	-3.73151506e-03	1.37206073e+00	-1.82647288e-01	-9.50551589e-02	-8.75921288e-02
266.55          	-3.86743715e-03	1.36981703e+00	-1.62162556e-01	-8.49487152e-02	-7.72138409e-02
266.6           	-4.00010401e-03	1.36695186e+00	-1.39249355e-01	-7.36247817e-02	-6.56245737e-02
266.65          	-4.14220448e-03	1.36448427e+00	-1.18212070e-01	-6.32482396e-02	-5.49638306e-02
266.7           	-4.27897511e-03	1.36230443e+00	-9.69408872e-02	-5.27494187e-02	-4.41914685e-02
266.75          	-4.39823140e-03	1.36001364e+00	-7.50143329e-02	-4.19053978e-02	-3.31089350e-02
266.8           	-4.51713474e-03	1.35813887e+00	-5.27276035e-02	-3.08809365e-02	-2.18466670e-02
266.85          	-4.63358812e-03	1.35647996e+00	-3.06442879e-02	-1.99557321e-02	-1.06885558e-02
266.9           	-4.75031123e-03	1.35474380e+00	-8.73301191e-03	-9.11681718e-03	3.83805273e-04
266.95          	-4.86826142e-03	1.35314243e+00	1.39680797e-02	2.11577843e-03	1.18523013e-02
267             	-4.98095666e-03	1.35220121e+00	3.49033497e-02	1.24707182e-02	2.24326315e-02
267.05          	-5.08461971e-03	1.35051818e+00	5.75531288e-02	2.36919447e-02	3.38611841e-02
267.1           	-5.18533780e-03	1.34920644e+00	8.01084742e-02	3.48688993e-02	4.52395749e-02
267.15          	-5.27861083e-03	1.34860078e+00	1.02158355e-01	4.58005667e-02	5.63577884e-02
267.2           	-5.37865772e-03	1.34840413e+00	1.24090364e-01	5.66665244e-02	6.74238398e-02
267.25          	-5.46580266e-03	1.34772342e+00	1.46763735e-01	6.79160650e-02	7.88476703e-02
267.3           	-5.54264689e-03	1.34750979e+00	1.69000575e-01	7.89576407e-02	9.00429345e-02
267.35          	-5.61518944e-03	1.34754772e+00	1.90338856e-01	8.95542383e-02	1.00784617e-01
267.4           	-5.68461421e-03	1.34777552e+00	2.12619132e-01	1.00624952e-01	1.11994180e-01
267.45          	-5.75354597e-03	1.34765741e+00	2.34553200e-01	1.11523054e-01	1.23030146e-01
267.5           	-5.81646793e-03	1.34836471e+00	2.54714688e-01	1.21540876e-01	1.33173812e-01
267.55          	-5.87413986e-03	1.34915057e+00	2.76781620e-01	1.32516670e-01	1.44264950e-01
267.6           	-5.92464650e-03	1.35035981e+00	2.97332788e-01	1.42741748e-01	1.54591041e-01
267.65          	-5.97813131e-03	1.35133139e+00	3.18566270e-01	1.53305004e-01	1.65261266e-01
267.7           	-6.02291340e-03	1.35244058e+00	3.39712415e-01	1.63833294e-01	1.75879121e-01
267.75          	-6.06123179e-03	1.35355368e+00	3.60035816e-01	1.73956676e-01	1.86079140e-01
267.8           	-6.09348329e-03	1.35503518e+00	3.80349607e-01	1.84081320e-01	1.96268287e-01
267.85          	-6.12155659e-03	1.35708874e+00	3.99227744e-01	1.93492315e-01	2.05735429e-01
267.9           	-6.14370213e-03	1.35910226e+00	4.17630274e-01	2.02671435e-01	2.14958839e-01
267.95          	-6.15831362e-03	1.36087350e+00	4.36814696e-01	2.12249034e-01	2.24565662e-01
268             	-6.16483204e-03	1.36313756e+00	4.54416873e-01	2.21043605e-01	2.33373269e-01
268.05          	-6.16681977e-03	1.36534448e+00	4.73625695e-01	2.30646028e-01	2.42979667e-01
268.1           	-6.16282482e-03	1.36780343e+00	4.90590938e-01	2.39132644e-01	2.51458294e-01
268.15          	-6.14774247e-03	1.37036268e+00	5.07847761e-01	2.47776138e-01	2.60071623e-01
268.2           	-6.12962895e-03	1.37307404e+00	5.23945916e-01	2.55843329e-01	2.68102587e-01
268.25          	-6.10828186e-03	1.37595065e+00	5.39749957e-01	2.63766697e-01	2.75983260e-01
268.3           	-6.07717844e-03	1.37849049e+00	5.54932922e-01	2.71389282e-01	2.83543639e-01
268.35          	-6.04025035e-03	1.38126822e+00	5.69478360e-01	2.78698930e-01	2.90779430e-01
268.4           	-5.99631756e-03	1.38387223e+00	5.82788709e-01	2.85398037e-01	2.97390672e-01
268.45          	-5.94829746e-03	1.38659836e+00	5.97638580e-01	2.92870993e-01	3.04767588e-01
268.5           	-5.89238776e-03	1.38940503e+00	6.10335168e-01	2.99275196e-01	3.11059972e-01
268.55          	-5.82714534e-03	1.39238312e+00	6.22934052e-01	3.05639881e-01	3.17294172e-01
268.6           	-5.75728212e-03	1.39574539e+00	6.34718150e-01	3.11601793e-01	3.23116357e-01
268.65          	-5.68335277e-03	1.39895056e+00	6.45627158e-01	3.17130226e-01	3.28496932e-01
268.7           	-5.60263911e-03	1.40191942e+00	6.56947964e-01	3.22871343e-01	3.34076621e-01
268.75          	-5.51518666e-03	1.40425632e+00	6.66012895e-01	3.27491261e-01	3.38521634e-01
268.8           	-5.42492752e-03	1.40745594e+00	6.75322488e-01	3.32236317e-01	3.43086172e-01
268.85          	-5.33172191e-03	1.40984010e+00	6.84382252e-01	3.36859404e-01	3.47522848e-01
268.9           	-5.23460447e-03	1.41311843e+00	6.91743150e-01	3.40636971e-01	3.51106179e-01
268.95          	-5.13550395e-03	1.41586844e+00	6.99725530e-01	3.44727261e-01	3.54998269e-01
269             	-5.03385217e-03	1.41830589e+00	7.06100925e-01	3.48016611e-01	3.58084315e-01
269.05          	-4.93072429e-03	1.42107300e+00	7.11718526e-01	3.50928539e-01	3.60789987e-01
269.1           	-4.82281843e-03	1.42351019e+00	7.17188866e-01	3.53771615e-01	3.63417252e-01
269.15          	-4.70853663e-03	1.42564925e+00	7.21440676e-01	3.56011801e-01	3.65428875e-01
269.2           	-4.58762328e-03	1.42847126e+00	7.25884518e-01	3.58354636e-01	3.67529882e-01
269.25          	-4.46168628e-03	1.42963566e+00	7.28493964e-01	3.59785296e-01	3.68708668e-01
269.3           	-4.33206664e-03	1.43181253e+00	7.31547635e-01	3.61441751e-01	3.70105884e-01
269.35          	-4.19842484e-03	1.43379512e+00	7.33263836e-01	3.62433493e-01	3.70830343e-01
269.4           	-4.05992247e-03	1.43549655e+00	7.34515759e-01	3.63197957e-01	3.71317802e-01
269.45          	-3.91772420e-03	1.43723905e+00	7.34515373e-01	3.63339962e-01	3.71175410e-01
269.5           	-3.77201492e-03	1.43874587e+00	7.35018463e-01	3.63737217e-01	3.71281246e-01
269.55          	-3.62102999e-03	1.44022524e+00	7.33891431e-01	3.63324685e-01	3.70566745e-01
269.6           	-3.46626691e-03	1.44113986e+00	7.32167259e-01	3.62617363e-01	3.69549896e-01
269.65          	-3.30801007e-03	1.44203148e+00	7.30199152e-01	3.61791566e-01	3.68407586e-01
269.7           	-3.14642141e-03	1.44283556e+00	7.27523547e-01	3.60615352e-01	3.66908195e-01
269.75          	-2.98316812e-03	1.44355400e+00	7.24201405e-01	3.59117534e-01	3.65083871e-01
269.8           	-2.81845375e-03	1.44438176e+00	7.19927837e-01	3.57145465e-01	3.62782372e-01
269.85          	-2.65004120e-03	1.44487017e+00	7.15295090e-01	3.54997504e-01	3.60297586e-01
269.9           	-2.47832649e-03	1.44504402e+00	7.10559994e-01	3.52801671e-01	3.57758323e-01
269.95          	-2.30551857e-03	1.44499311e+00	7.04325499e-01	3.49857231e-01	3.54468268e-01
270             	-2.13248461e-03	1.44473284e+00	6.98494300e-01	3.47114666e-01	3.51379635e-01
270.05          	-1.95646396e-03	1.44478928e+00	6.91844338e-01	3.43965705e-01	3.47878633e-01
270.1           	-1.77832606e-03	1.44434729e+00	6.83600605e-01	3.40021976e-01	3.43578628e-01
270.15          	-1.59849007e-03	1.44361435e+00	6.75996626e-01	3.36399823e-01	3.39596803e-01
270.2           	-1.41848354e-03	1.44272767e+00	6.67242922e-01	3.32202977e-01	3.35039944e-01
270.25          	-1.23501018e-03	1.44190076e+00	6.57557270e-01	3.27543625e-01	3.30013645e-01
270.3           	-1.05122846e-03	1.44089207e+00	6.47918424e-01	3.22907983e-01	3.25010440e-01
270.35          	-8.65967202e-04	1.44006902e+00	6.37814999e-01	3.18041532e-01	3.19773466e-01
270.4           	-6.80224243e-04	1.43861531e+00	6.26624355e-01	3.12631953e-01	3.13992402e-01
270.45          	-4.95466534e-04	1.43694793e+00	6.15118576e-01	3.07063821e-01	3.08054754e-01
270.5           	-3.10814258e-04	1.43551508e+00	6.02664246e-01	3.01021309e-01	3.01642937e-01
270.55          	-1.24890165e-04	1.43370954e+00	5.90974383e-01	2.95362301e-01	2.95612082e-01
270.6           	5.95831316e-05	1.43201709e+00	5.77800182e-01	2.88959674e-01	2.88840508e-01
270.65          	2.41345394e-04	1.42989791e+00	5.64323755e-01	2.82403223e-01	2.81920532e-01
270.7           	4.21512060e-04	1.42811050e+00	5.50607838e-01	2.75725431e-01	2.74882407e-01
270.75          	6.00244800e-04	1.42574584e+00	5.35858279e-01	2.68529384e-01	2.67328895e-01
270.8           	7.74732952e-04	1.42340182e+00	5.21504858e-01	2.61527162e-01	2.59977696e-01
270.85          	9.45214561e-04	1.42122348e+00	5.06152630e-01	2.54021530e-01	2.52131101e-01
270.9           	1.11380505e-03	1.41908695e+00	4.91536910e-01	2.46882260e-01	2.44654650e-01
270.95          	1.28649088e-03	1.41629335e+00	4.74591242e-01	2.38582112e-01	2.36009130e-01
271             	1.45173705e-03	1.41363294e+00	4.58226479e-01	2.30564977e-01	2.27661503e-01
271.05          	1.61280960e-03	1.41091861e+00	4.41580851e-01	2.22403235e-01	2.19177616e-01
271.1           	1.77904901e-03	1.40783662e+00	4.24356768e-01	2.13957433e-01	2.10399335e-01
271.15          	1.94295877e-03	1.40503467e+00	4.06791986e-01	2.05338952e-01	2.01453034e-01
271.2           	2.10463218e-03	1.40214018e+00	3.89042863e-01	1.96626064e-01	1.92416799e-01
271.25          	2.26453935e-03	1.39922782e+00	3.70646025e-01	1.87587552e-01	1.83058473e-01
271.3           	2.42403109e-03	1.39606197e+00	3.51602367e-01	1.78225215e-01	1.73377153e-01
271.35          	2.58575220e-03	1.39313490e+00	3.33299461e-01	1.69235483e-01	1.64063978e-01
271.4           	2.73835544e-03	1.38963480e+00	3.13855475e-01	1.59666093e-01	1.54189382e-01
271.45          	2.89054393e-03	1.38744752e+00	2.94436657e-01	1.50108872e-01	1.44327785e-01
271.5           	3.04527165e-03	1.38439275e+00	2.74137856e-01	1.40114200e-01	1.34023656e-01
271.55          	3.20895452e-03	1.38168051e+00	2.54305803e-01	1.30361856e-01	1.23943947e-01
271.6           	3.36834979e-03	1.37894782e+00	2.33483480e-01	1.20110090e-01	1.13373390e-01
271.65          	3.52625436e-03	1.37614395e+00	2.12646925e-01	1.09849717e-01	1.02797208e-01
271.7           	3.67076771e-03	1.37335927e+00	1.92034313e-01	9.96879244e-02	9.23463890e-02
271.75          	3.80652441e-03	1.37096124e+00	1.71171717e-01	8.93923829e-02	8.17793341e-02
271.8           	3.94094768e-03	1.36832233e+00	1.49063946e-01	7.84729207e-02	7.05910253e-02
271.85          	4.07988428e-03	1.36564745e+00	1.27468677e-01	6.78142225e-02	5.96544540e-02
271.9           	4.21917745e-03	1.36342589e+00	1.06355825e-01	5.73970900e-02	4.89587351e-02
271.95          	4.34725119e-03	1.36128887e+00	8.49156164e-02	4.68050594e-02	3.81105570e-02
272             	4.46762998e-03	1.35907327e+00	6.28142671e-02	3.58747635e-02	2.69395036e-02
272.05          	4.58510020e-03	1.35738927e+00	4.01867460e-02	2.46784732e-02	1.55082728e-02
272.1           	4.69962607e-03	1.35551191e+00	1.83408897e-02	1.38700709e-02	4.47081880e-03
272.15          	4.82147972e-03	1.35403897e+00	-3.99000835e-03	2.82647555e-03	-6.81648390e-03
272.2           	4.93361919e-03	1.35271288e+00	-2.56685344e-02	-7.90064802e-03	-1.77678864e-02
272.25          	5.04251696e-03	1.35141334e+00	-4.79347041e-02	-1.89248351e-02	-2.90098690e-02
272.3           	5.14184456e-03	1.34984739e+00	-7.00004600e-02	-2.98583854e-02	-4.01420745e-02
272.35          	5.24185878e-03	1.34889731e+00	-9.29386945e-02	-4.12274885e-02	-5.17112060e-02
272.4           	5.33644430e-03	1.34871105e+00	-1.14549748e-01	-5.19384296e-02	-6.26113182e-02
272.45          	5.43157491e-03	1.34818862e+00	-1.36044557e-01	-6.25907037e-02	-7.34538535e-02
272.5           	5.51122067e-03	1.34760441e+00	-1.59371010e-01	-7.41742842e-02	-8.51967256e-02
272.55          	5.58566700e-03	1.34763367e+00	-1.81943333e-01	-8.53859994e-02	-9.65573334e-02
272.6           	5.65350975e-03	1.34780384e+00	-2.02636804e-01	-9.56648922e-02	-1.06971912e-01
272.65          	5.72592177e-03	1.34760303e+00	-2.25354709e-01	-1.06951432e-01	-1.18403276e-01
272.7           	5.79144836e-03	1.34824602e+00	-2.46317878e-01	-1.17367491e-01	-1.28950387e-01
272.75          	5.85132038e-03	1.34886548e+00	-2.67189539e-01	-1.27743449e-01	-1.39446090e-01
272.8           	5.90422729e-03	1.34999782e+00	-2.88621875e-01	-1.38406710e-01	-1.50215165e-01
272.85          	5.95713427e-03	1.35117270e+00	-3.09623751e-01	-1.48854741e-01	-1.60769010e-01
272.9           	6.00598202e-03	1.35199375e+00	-3.30727001e-01	-1.59357519e-01	-1.71369483e-01
272.95          	6.04717758e-03	1.35305960e+00	-3.51590068e-01	-1.69747857e-01	-1.81842212e-01
273             	6.08241043e-03	1.35449985e+00	-3.71687726e-01	-1.79761453e-01	-1.91926273e-01
273.05          	6.11098461e-03	1.35630141e+00	-3.91249340e-01	-1.89513685e-01	-2.01735654e-01
273.1           	6.13791778e-03	1.35846702e+00	-4.09839300e-01	-1.98781732e-01	-2.11057568e-01
273.15          	6.15484044e-03	1.36028581e+00	-4.29156745e-01	-2.08423532e-01	-2.20733213e-01
273.2           	6.16508973e-03	1.36216618e+00	-4.46322385e-01	-2.16996103e-01	-2.29326282e-01
273.25          	6.16866602e-03	1.36453051e+00	-4.65346572e-01	-2.26504620e-01	-2.38841952e-01
273.3           	6.16763043e-03	1.36684300e+00	-4.83682142e-01	-2.35673440e-01	-2.48008701e-01
273.35          	6.15770815e-03	1.36943296e+00	-5.00517426e-01	-2.44101005e-01	-2.56416421e-01
273.4           	6.14048258e-03	1.37210118e+00	-5.17191733e-01	-2.52455384e-01	-2.64736349e-01
273.45          	6.12183818e-03	1.37471351e+00	-5.33602150e-01	-2.60679237e-01	-2.72922913e-01
273.5           	6.09428348e-03	1.37751692e+00	-5.48013022e-01	-2.67912228e-01	-2.80100795e-01
273.55          	6.05899782e-03	1.38033876e+00	-5.63533658e-01	-2.75707831e-01	-2.87825827e-01
273.6           	6.01864602e-03	1.38283916e+00	-5.77753840e-01	-2.82858274e-01	-2.94895566e-01
273.65          	5.97214982e-03	1.38552445e+00	-5.91472592e-01	-2.89764146e-01	-3.01708446e-01
273.7           	5.92023729e-03	1.38821566e+00	-6.05631895e-01	-2.96895710e-01	-3.08736185e-01
273.75          	5.85902178e-03	1.39119656e+00	-6.17698882e-01	-3.02990419e-01	-3.14708463e-01
273.8           	5.79078836e-03	1.39439724e+00	-6.29831026e-01	-3.09124725e-01	-3.20706301e-01
273.85          	5.71868529e-03	1.39760607e+00	-6.41308866e-01	-3.14935748e-01	-3.26373118e-01
273.9           	5.64148511e-03	1.40084953e+00	-6.52330597e-01	-3.20523814e-01	-3.31806784e-01
273.95          	5.55589800e-03	1.40380503e+00	-6.62364768e-01	-3.25626486e-01	-3.36738282e-01
274             	5.46728083e-03	1.40578460e+00	-6.71583782e-01	-3.30324610e-01	-3.41259172e-01
274.05          	5.37538423e-03	1.40901219e+00	-6.80795372e-01	-3.35022302e-01	-3.45773070e-01
274.1           	5.27996958e-03	1.41162849e+00	-6.89388035e-01	-3.39414048e-01	-3.49973987e-01
274.15          	5.18171375e-03	1.41492121e+00	-6.96470008e-01	-3.43053290e-01	-3.53416718e-01
274.2           	5.08097550e-03	1.41738106e+00	-7.03800325e-01	-3.46819187e-01	-3.56981138e-01
274.25          	4.97881907e-03	1.42004358e+00	-7.09580393e-01	-3.49811377e-01	-3.59769015e-01
274.3           	4.87246925e-03	1.42258574e+00	-7.15094616e-01	-3.52674839e-01	-3.62419777e-01
274.35          	4.76180571e-03	1.42488308e+00	-7.19851078e-01	-3.55163733e-01	-3.64687345e-01
274.4           	4.64364141e-03	1.42732240e+00	-7.24345164e-01	-3.57528940e-01	-3.66816223e-01
274.45          	4.51935633e-03	1.42955584e+00	-7.28054750e-01	-3.59508019e-01	-3.68546731e-01
274.5           	4.39119886e-03	1.43116065e+00	-7.30512256e-01	-3.60864929e-01	-3.69647327e-01
274.55          	4.25978215e-03	1.43303564e+00	-7.32843766e-01	-3.62162101e-01	-3.70681665e-01
274.6           	4.12287766e-03	1.43489397e+00	-7.34347200e-01	-3.63050722e-01	-3.71296478e-01
274.65          	3.98208220e-03	1.43670758e+00	-7.34898624e-01	-3.63467230e-01	-3.71431394e-01
274.7           	3.83785484e-03	1.43816967e+00	-7.35143794e-01	-3.63734042e-01	-3.71409752e-01
274.75          	3.68915555e-03	1.43974948e+00	-7.34890868e-01	-3.63756279e-01	-3.71134590e-01
274.8           	3.53562295e-03	1.44090447e+00	-7.32964221e-01	-3.62946488e-01	-3.70017733e-01
274.85          	3.38003764e-03	1.44173997e+00	-7.31475080e-01	-3.62357502e-01	-3.69117577e-01
274.9           	3.21939399e-03	1.44276983e+00	-7.28560987e-01	-3.61061099e-01	-3.67499887e-01
274.95          	3.05663863e-03	1.44342120e+00	-7.26270435e-01	-3.60078579e-01	-3.66191856e-01
275             	2.89256145e-03	1.44411245e+00	-7.22247082e-01	-3.58230980e-01	-3.64016103e-01
275.05          	2.72584247e-03	1.44494382e+00	-7.17846541e-01	-3.56197428e-01	-3.61649113e-01
275.1           	2.55509442e-03	1.44530481e+00	-7.13240376e-01	-3.54065093e-01	-3.59175282e-01
275.15          	2.38254506e-03	1.44527882e+00	-7.07256794e-01	-3.51245852e-01	-3.56010942e-01
275.2           	2.20988106e-03	1.44508739e+00	-7.01221343e-01	-3.48400790e-01	-3.52820552e-01
275.25          	2.03456214e-03	1.44472584e+00	-6.94685620e-01	-3.45308248e-01	-3.49377372e-01
275.3           	1.85710476e-03	1.44476139e+00	-6.87560957e-01	-3.41923374e-01	-3.45637583e-01
275.35          	1.67790964e-03	1.44398359e+00	-6.79832949e-01	-3.38238565e-01	-3.41594384e-01
275.4           	1.49849026e-03	1.44319516e+00	-6.71227601e-01	-3.34115310e-01	-3.37112291e-01
275.45          	1.31633965e-03	1.44244624e+00	-6.62550295e-01	-3.29958808e-01	-3.32591487e-01
275.5           	1.13266461e-03	1.44157820e+00	-6.52602331e-01	-3.25168501e-01	-3.27433830e-01
275.55          	9.48304474e-04	1.44052096e+00	-6.41853480e-01	-3.19978436e-01	-3.21875045e-01
275.6           	7.62484695e-04	1.43946573e+00	-6.31994544e-01	-3.15234787e-01	-3.16759757e-01
275.65          	5.76611820e-04	1.43772763e+00	-6.20896219e-01	-3.09871498e-01	-3.11024721e-01
275.7           	3.92363969e-04	1.43632191e+00	-6.08425927e-01	-3.03820599e-01	-3.04605327e-01
275.75          	2.07105958e-04	1.43463741e+00	-5.96279067e-01	-2.97932428e-01	-2.98346640e-01
275.8           	2.14396943e-05	1.43294408e+00	-5.83965167e-01	-2.91961144e-01	-2.92004023e-01
275.85          	-1.61988236e-04	1.43101943e+00	-5.70773090e-01	-2.85548533e-01	-2.85224557e-01
275.9           	-3.42708442e-04	1.42904041e+00	-5.57357740e-01	-2.79021578e-01	-2.78336161e-01
275.95          	-5.22212476e-04	1.42683944e+00	-5.42449034e-01	-2.71746729e-01	-2.70702304e-01
276             	-6.98233188e-04	1.42450258e+00	-5.27827445e-01	-2.64611956e-01	-2.63215489e-01
276.05          	-8.70496260e-04	1.42233252e+00	-5.13218561e-01	-2.57479777e-01	-2.55738784e-01
276.1           	-1.03952929e-03	1.42025533e+00	-4.97835405e-01	-2.49957232e-01	-2.47878173e-01
276.15          	-1.21074285e-03	1.41774980e+00	-4.82174428e-01	-2.42297957e-01	-2.39876471e-01
276.2           	-1.38030547e-03	1.41486020e+00	-4.65797127e-01	-2.34278869e-01	-2.31518258e-01
276.25          	-1.54325601e-03	1.41216124e+00	-4.49002797e-01	-2.26044654e-01	-2.22958142e-01
276.3           	-1.70718596e-03	1.40930029e+00	-4.32163294e-01	-2.17788833e-01	-2.14374461e-01
276.35          	-1.87192800e-03	1.40640557e+00	-4.14694322e-01	-2.09219089e-01	-2.05475233e-01
276.4           	-2.03470214e-03	1.40361761e+00	-3.97170858e-01	-2.00620131e-01	-1.96550727e-01
276.45          	-2.19440712e-03	1.40062025e+00	-3.78739262e-01	-1.91564038e-01	-1.87175224e-01
276.5           	-2.35325184e-03	1.39764309e+00	-3.59853267e-01	-1.82279886e-01	-1.77573382e-01
276.55          	-2.51401082e-03	1.39449268e+00	-3.41390364e-01	-1.73209193e-01	-1.68181171e-01
276.6           	-2.67191607e-03	1.39131164e+00	-3.22414810e-01	-1.63879321e-01	-1.58535489e-01
276.65          	-2.82382817e-03	1.38840833e+00	-3.02690891e-01	-1.54169274e-01	-1.48521617e-01
276.7           	-2.97651763e-03	1.38579962e+00	-2.83248111e-01	-1.44600573e-01	-1.38647538e-01
276.75          	-3.13955129e-03	1.38287902e+00	-2.62948216e-01	-1.34613659e-01	-1.28334557e-01
276.8           	-3.30065846e-03	1.38034868e+00	-2.43253577e-01	-1.24927447e-01	-1.18326130e-01
276.85          	-3.45810997e-03	1.37740742e+00	-2.21570940e-01	-1.14243580e-01	-1.07327360e-01
276.9           	-3.61124687e-03	1.37462509e+00	-2.01250974e-01	-1.04236734e-01	-9.70142404e-02
276.95          	-3.74904775e-03	1.37195794e+00	-1.80194717e-01	-9.38464064e-02	-8.63483109e-02
277             	-3.88512539e-03	1.36964710e+00	-1.59385797e-01	-8.35780239e-02	-7.58077731e-02
277.05          	-4.01840240e-03	1.36687180e+00	-1.36797567e-01	-7.24171857e-02	-6.43803809e-02
277.1           	-4.16084179e-03	1.36444330e+00	-1.15582527e-01	-6.19521051e-02	-5.36304216e-02
277.15          	-4.29623874e-03	1.36228817e+00	-9.43985594e-02	-5.14955184e-02	-4.29030409e-02
277.2           	-4.41493684e-03	1.35993666e+00	-7.23351988e-02	-4.05825363e-02	-3.17526626e-02
277.25          	-4.53356821e-03	1.35814927e+00	-4.99178562e-02	-2.94924963e-02	-2.04253599e-02
277.3           	-4.64988058e-03	1.35647338e+00	-2.79064196e-02	-1.86030904e-02	-9.30332923e-03
277.35          	-4.76780245e-03	1.35484214e+00	-6.10457110e-03	-7.82008800e-03	1.71551690e-03
277.4           	-4.88514484e-03	1.35319558e+00	1.67421440e-02	3.48592718e-03	1.32562169e-02
277.45          	-4.99735904e-03	1.35222683e+00	3.79351828e-02	1.39702323e-02	2.39649504e-02
277.5           	-5.09980335e-03	1.35060286e+00	6.02970616e-02	2.50487274e-02	3.52483342e-02
277.55          	-5.20144094e-03	1.34929902e+00	8.31100507e-02	3.63535844e-02	4.67564663e-02
277.6           	-5.29500619e-03	1.34875760e+00	1.04754368e-01	4.70821778e-02	5.76721902e-02
277.65          	-5.39441033e-03	1.34854612e+00	1.26822240e-01	5.80167097e-02	6.88055303e-02
277.7           	-5.47914285e-03	1.34786072e+00	1.49908458e-01	6.94750861e-02	8.04333718e-02
277.75          	-5.55527826e-03	1.34765117e+00	1.72263171e-01	8.05763074e-02	9.16868639e-02
277.8           	-5.62652969e-03	1.34778818e+00	1.93234489e-01	9.09907146e-02	1.02243774e-01
277.85          	-5.69700668e-03	1.34786069e+00	2.15642845e-01	1.02124416e-01	1.13518429e-01
277.9           	-5.76513503e-03	1.34795986e+00	2.37491295e-01	1.12980513e-01	1.24510783e-01
277.95          	-5.82746173e-03	1.34871265e+00	2.57573267e-01	1.22959172e-01	1.34614095e-01
278             	-5.88413908e-03	1.34944310e+00	2.79818697e-01	1.34025210e-01	1.45793488e-01
278.05          	-5.93451932e-03	1.35074267e+00	3.00154556e-01	1.44142759e-01	1.56011798e-01
278.1           	-5.98784633e-03	1.35165664e+00	3.21508236e-01	1.54766272e-01	1.66741965e-01
278.15          	-6.03185687e-03	1.35279512e+00	3.42765271e-01	1.65350779e-01	1.77414492e-01
278.2           	-6.06971059e-03	1.35399142e+00	3.62666868e-01	1.75263723e-01	1.87403145e-01
278.25          	-6.10084197e-03	1.35549561e+00	3.83056355e-01	1.85427335e-01	1.97629019e-01
